娘想儿来泪双流,14,娘想儿来泪双流。
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,16133149.800372593,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,16139626.463966066,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,16143691.65057167,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,16244450.375047848,0.14285714285714285
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,16261230.745713731,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,16274219.22675177,0.14285714285714285
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,16326962.32608467,0.14285714285714285
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,16334441.332346693,0.0
daxp-XiShiNv-XiShi.xml_1,难得有开怀事常锁双眉。,16373112.332020154,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,16410651.527065136,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,16418143.283513129,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,16426978.715675544,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,16450263.899660645,0.2857142857142857
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,16493002.913204547,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,16510183.214052327,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,16540879.639236223,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,16552090.481900493,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,16559840.875096617,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,16610634.915853577,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,16679154.62528159,0.0
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,16684007.068859262,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,16699215.514166936,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,16741429.306708552,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,16756053.73162558,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,16849615.57705518,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,16851213.688146845,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,16880855.272970505,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,16943504.37317603,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,16989994.13098643,0.0
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,17046889.512929834,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,17095586.299320195,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,17110741.120054014,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,17113168.896002486,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,17165644.29705734,0.0
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,17174442.307457935,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,17191363.011647448,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,17199154.665640987,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,17206149.762307625,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,17207409.650940787,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,17289732.856649026,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,17319663.21072909,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,17473553.405524965,0.0
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,17474898.18074961,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,17630056.962565098,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,17680051.0240453,0.0
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,17689650.329766847,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,17746027.20614175,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,17757841.60931842,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,17759869.032060605,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,17908157.82185237,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,17985944.09808208,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,18023785.669728633,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,18030868.926423464,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,18106005.004229758,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,18144328.240709975,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,18171182.21701777,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,18235124.946663428,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,18420314.9330186,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,18421902.276977014,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,18514763.453663897,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,18526590.090223145,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,18530459.256152533,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,18550216.950793684,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,18600461.036775637,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,18613594.82861464,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,18676856.584445737,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,18763407.523522854,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,18789111.342277184,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,18910378.510475684,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,18910378.510475684,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,18944992.279893972,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,19018367.015861437,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,19079417.076870877,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,19191476.9030396,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,19329513.101499226,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,19333570.455817472,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,19478174.34800578,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,19556014.325123206,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,19647339.46555013,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,19662819.679445285,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,19775466.263659276,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,19792273.89384594,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,19809535.600865293,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,19904049.21374823,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,19930359.484844543,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,19930359.484844543,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,19939052.30381352,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,19986368.408407405,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,19998717.75226095,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,20021004.12792538,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,20114592.775617905,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,20255421.068231616,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,20290181.500712436,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,20294634.324099705,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,20369402.476960707,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,20460544.336837403,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,20492153.492678598,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,20620226.758491468,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,20674012.216964312,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,20750798.14057896,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,20796818.93300972,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,20859370.37662115,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,20892512.788176432,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,20943038.43580226,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,20955665.1621844,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,21059701.509377435,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,21062935.826613717,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,21083588.42535294,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,21219154.861977234,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,21247773.11365973,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,21454911.312403325,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,21496361.331403665,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,21744483.778700262,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,21855953.997195266,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,21885473.53275591,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,21937208.59050502,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,21994686.910174146,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,22537169.446344107,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,22538010.300289627,0.0
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,22672477.52309821,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,22867365.223954417,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,22916433.317586146,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,23235893.197914623,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,23423106.901919506,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,23548527.670159623,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,23561859.357574083,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,23728703.354064237,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,23739905.81526263,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,23958833.468021847,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,23994443.813692715,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,24149742.209558997,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,24227541.479225177,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,24227541.479225177,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,24407189.82646859,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,24585506.025169007,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,24624885.026575,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,24946586.03624595,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,24960214.491923884,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,25961592.191274717,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,26691805.001932178,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,26959351.94879921,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,27026100.78238698,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,27342773.592256363,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,27627581.55704662,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,27672068.841122657,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,28384389.888848823,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,28530069.599007882,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,29468154.05716323,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,29475549.57194043,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,29624039.365922745,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,29680563.49029263,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,30746139.51379383,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,32497145.204636548,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,36540926.85685786,0.0
