杨林与我来争斗,0,杨林与我来争斗，
daeh-WangChunE-SanNiangJiaoZi.xml_7,等候了薛倚儿转回家园。,20575404.56870345,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,20593402.17069354,0.0
daxp-ChunQiuTing-SuoLinNang.xml_11,必有隐情在心潮。,20637864.118659303,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,20698066.26439403,0.0
daxp-ChunQiuTing-SuoLinNang.xml_19,满腹骄矜顿雪潇，,20714804.987687077,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,20750975.283719715,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,20759240.077924922,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,20848012.41002559,0.14285714285714285
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,20909974.74927137,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,20913895.729167406,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,20942732.607818633,0.0
daxp-XiRiLi-LongFengChengXiang.xml_5,纵有大事料无妨。,20943590.51857527,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,21093463.60103747,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,21096914.861647993,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,21114443.58109951,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_8,赐你的上方剑朝房问话，,21136564.893968556,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,21190690.729043663,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,21191359.43313478,0.0
daxp-ErTingDe-SuoLinNang.xml_17,满腹骄矜顿雪潇。,21193036.267585926,0.0
daxp-ErTingDe-SuoLinNang.xml_7,不该人前乱解嘲。,21193036.267585926,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,21213895.319677386,0.0
daxp-DangRiLi-SuoLinNang.xml_2,在轿中只觉得天昏地暗。,21266095.34639994,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,21375185.962236963,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,21415555.428934436,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,21482924.660201974,0.0
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,21558562.21203382,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,21560392.24033097,0.2857142857142857
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,21615821.25831395,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,21658798.791605182,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,21664327.09015955,0.14285714285714285
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,21666441.809253428,0.0
daxp-TingTaYan-ZuoGong.xml_7,不知者不怪罪你的海量放宽。,21692472.289023567,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,21730663.76119617,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,21738337.03777752,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,21744032.103778336,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,21756626.78010851,0.0
daeh-LiYanFei-DaBaoGuo.xml_2,太师爷奏一本进贡年下，,21796565.169070173,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,21942036.146178138,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,21964421.353589635,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_32,小小囊儿何足道，,21980033.68089601,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,21983410.385403097,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,22005021.37588539,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,22031435.717322737,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,22070010.507172734,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,22083665.93890749,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,22116227.88363886,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,22125148.607087385,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,22130532.452063546,0.0
daeh-NuZiYou-TouJunBieYao.xml_1,为薛郎我父女断绝情长。,22173451.23199637,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,22173592.499045458,0.0
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,22246141.05352258,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,22315701.616113774,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_1,想起了我老爷好不惨然。,22375754.48270632,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,22376068.607412845,0.2857142857142857
daeh-CanQiQi-WuLongZuo.xml_1,叹红颜多薄命父母双亡。,22390068.544347607,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,22402408.81615187,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_1,想起了已往事心内痛酸。,22423615.432463165,0.0
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,22471076.144427378,0.0
daxp-DangRiLi-SuoLinNang.xml_19,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,22517619.037101086,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,22549767.176025826,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,22584688.485989135,0.0
daxp-ErDeFu-HongNiGuan.xml_7,又恐怕众将官说短论长。,22597101.968353484,0.0
daxp-NiDeFu-FenHeWan.xml_2,把弓带和鱼镖与儿带定，,22633826.3072612,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_7,阿斗儿行中途被子龙追还。,22659782.044260323,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_21,换衣食也够她生活几年。,22661514.066893615,0.0
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,22702041.278057374,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,22739820.4913028,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,22744349.69796592,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,22754566.951401196,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,22804546.800332874,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,22834113.52706358,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,22842188.92626358,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_7,帝王家深宫院似水流年。,22866144.166874945,0.0
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,22934596.244640116,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,22968277.620435353,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,22981238.99205688,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,22991582.23551008,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,23007291.099331763,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,23007812.727289706,0.0
daxp-QiaoLouShang-HuangShanLei.xml_15,你爹爹到如今未转家门。,23013012.44226476,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,23016064.6790366,0.14285714285714285
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,23031760.4871945,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,23101477.13729386,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,23131426.606544178,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,23152705.5774904,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_2,病恹恹身无力难以挣扎。,23203627.842437103,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,23211541.2030942,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,23284151.219084322,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,23295635.045125257,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,23298527.507335376,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,23314184.6070608,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,23314184.6070608,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,23333427.812037863,0.0
daxp-LaoDieDie-YuZhouFeng.xml_5,却为何贪富贵不顾羞惭。,23345879.195100166,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,23383226.43496029,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,23394175.844387647,0.14285714285714285
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,23449225.825473756,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_3,留下了孙仲谋执掌江南。,23466070.649264876,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,23488400.68005018,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,23532021.790224515,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_9,只骂得贼昏王扭转身驱、闭目合晴、羞羞惭惭一语不发，,23552558.407729678,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,23602787.2023877,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,23607189.836546212,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,23607189.836546212,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,23667960.13506451,0.0
daeh-LiYanFei-ErJinGong.xml_3,想必是徐杨将进了昭阳。,23689693.603731044,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,23693564.501700222,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,23729378.431964025,0.2857142857142857
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,23765293.377781946,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,23830587.248351343,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,23854818.56200673,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,23921744.352518607,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,23947359.36085681,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_3,等候了爹爹回细问根由。,23963002.10843831,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,24032331.274819106,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,24064786.200354155,0.0
daxp-ErTingDe-SuoLinNang.xml_31,救她饥渴胜琼瑶。,24085270.25803728,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,24134366.529696677,0.0
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,24142784.90299694,0.0
daxp-SuSanLi-NvQiJie.xml_7,来生变犬马我当报还！,24279943.31582383,0.2857142857142857
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,24288022.021192264,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,24297468.454266403,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,24365165.787735756,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,24394141.741456565,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,24426207.830444593,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,24449443.58401673,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,24486970.26757634,0.0
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,24491912.282970354,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,24501561.80657519,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,24523300.113857377,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,24632527.42411295,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,24637983.567715038,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,24674791.13359783,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,24708522.687813003,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,24754991.934089594,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,24764780.553330407,0.0
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,24797910.42269559,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,24849358.886231262,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,24851380.652402166,0.0
daeh-NuZiYou-TouJunBieYao.xml_3,也不枉我二人苦度时光。,24873414.17303492,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,24942045.315209713,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,24970405.443298396,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,25022624.14697619,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,25141802.753992938,0.0
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,25224351.078283224,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,25242059.229021378,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,25272952.990047608,0.14285714285714285
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,25292126.908596717,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,25318482.419669174,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,25338820.207360096,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,25370043.690347355,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,25390550.905526258,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,25468208.659044314,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,25478982.901987936,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,25519223.10492593,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_5,莫奈何到荒郊我就来捡芦花。,25548645.457019664,0.2857142857142857
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,25552421.44388718,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,25552421.44388718,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,25578725.23546915,0.0
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,25631451.19433758,0.0
daeh-ZiNaRi-ErJinGong.xml_7,看一看不觉到八月中秋。,25672786.073576503,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,25713146.09650069,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,25742903.181748915,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,25766735.675179627,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,25789290.02725902,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,25798342.17960091,0.0
daeh-LiYanFei-DaBaoGuo.xml_1,文站东武列西朝贺哀家。,25812282.36739289,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,25817807.632913854,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,25831280.12641005,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,25904346.09284613,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,25996142.756255403,0.0
daxp-ErTingDe-SuoLinNang.xml_30,小小囊儿何足道，,26039705.1034237,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,26088387.829518817,0.0
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,26092524.335808545,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,26108497.737302307,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,26112195.313383117,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,26150069.62098602,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,26212930.103834443,0.0
daxp-NiDeFu-FenHeWan.xml_1,全仗你打雁养娘亲，,26277204.829026453,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,26289128.472680118,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,26296772.84529049,0.0
daeh-ZuoChunGui-XiShi.xml_3,夜不眠朝慵起又向谁言。,26457750.85051413,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,26470233.751833767,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,26476563.275055874,0.0
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,26608831.9870771,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,26690364.421977706,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,26763339.992948785,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,26780281.752882265,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,26877345.448538233,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,26893011.305439174,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,26931706.879373897,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,26971056.07707182,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,27014162.8122929,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,27037857.172548067,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,27107120.263579268,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,27184082.019491997,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,27204564.050116356,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,27262606.046894986,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,27324612.10522938,0.0
daxp-XiShiNv-XiShi.xml_1,难得有开怀事常锁双眉。,27486667.610689808,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,27511657.817918513,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,27634485.32203357,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,27800239.42810721,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,27803540.679944225,0.0
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,27906323.130402282,0.0
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,27962312.68089257,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,27969616.109533273,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,28002970.51376165,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,28052335.3776882,0.0
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,28073483.182225928,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,28124729.8681992,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,28200463.449062347,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,28210680.46102456,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,28321190.75783427,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,28334815.74508719,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,28357107.482240334,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,28474664.398163665,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,28490017.450894006,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,28520465.158356182,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,28525631.21012782,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,28543324.769145153,0.14285714285714285
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,28709667.97411924,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,28733228.76593257,0.0
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,28834865.121398695,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,28943059.40864329,0.0
daxp-ChunQiuTing-SuoLinNang.xml_33,救她饥渴胜琼瑶。,28973243.820202503,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,28983774.35104939,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,28989679.277229857,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,29085501.240605015,0.0
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,29156860.906969015,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,29193374.999404993,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,29244685.299441434,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,29286840.972171824,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,29407646.272606276,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,29485913.3596909,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,29488992.65509581,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,29539996.71219064,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,29549972.075267773,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,29567285.527290955,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,29697994.12737053,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,29796694.29973835,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,29893794.55444562,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,29912295.06889286,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,29925520.937632814,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,29927447.652840868,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,29928132.647568613,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,29933228.67040348,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,29951864.07519292,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,29984513.648628604,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,29992982.615129203,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,30462482.60129769,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,30470581.918901615,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,30475200.37277153,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,30502400.37611669,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,30506551.87782623,0.0
