娘生儿，连心肉,0,娘生儿连心肉，
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,18856358.461847186,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,18859085.792746313,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,18892302.532671705,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,18896186.804596897,0.14285714285714285
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,18908849.957936622,0.0
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,18921593.178175814,0.0
daxp-NiDeFu-FenHeWan.xml_2,把弓带和鱼镖与儿带定，,18972352.67818755,0.2857142857142857
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,19001051.075719927,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,19034316.38603169,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,19066938.106109414,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,19081386.499603752,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,19081386.499603752,0.14285714285714285
daeh-CanQiQi-WuLongZuo.xml_1,叹红颜多薄命父母双亡。,19102576.808898218,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,19113372.297378913,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,19142362.755806144,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,19148693.280097757,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,19202606.9203834,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,19216217.359116502,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,19278439.10331632,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,19291487.265733257,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,19311566.075592965,0.0
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,19325746.295265067,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,19343033.502371628,0.14285714285714285
daeh-NuZiYou-TouJunBieYao.xml_3,也不枉我二人苦度时光。,19351595.829857256,0.0
sdxp-SuLongWei-WuJiaPo.xml_37,欺奴犹如欺了天。,19351901.83076867,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,19367175.761454713,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,19409924.560026,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,19414101.76659881,0.0
sdxp-SuLongWei-WuJiaPo.xml_33,家人小厮有万千。,19449559.527643904,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,19497717.96202654,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,19517934.23156918,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,19524447.694480874,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,19526945.702449307,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,19531695.60599786,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,19586019.390327167,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,19627144.345031627,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,19636516.575171623,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,19666422.889829677,0.2857142857142857
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,19677831.673309926,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,19711732.227651507,0.14285714285714285
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,19722934.41232388,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,19755908.042186048,0.2857142857142857
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,19801807.719880838,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,19810402.957515158,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,19816358.379820455,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,19836799.361975055,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,19848736.817565385,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,19881741.908387642,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,19921272.787720688,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_3,老薛保好一似浪里舟船。,20065979.598441135,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,20115707.792661995,0.0
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,20117956.11507185,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,20191597.69932024,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,20262401.815375347,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_5,纵有大事料无妨。,20269543.413888216,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,20270394.999329872,0.2857142857142857
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,20270394.999329872,0.2857142857142857
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,20328745.719405185,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_7,不知者不怪罪你的海量放宽。,20330788.459225275,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,20430088.298021335,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_17,满腹骄矜顿雪潇。,20445460.415020972,0.0
daxp-ErTingDe-SuoLinNang.xml_7,不该人前乱解嘲。,20445460.415020972,0.0
daxp-WoHeNi-SangYuanHui.xml_1,谁认你狼心狗肺的人！,20479916.63049227,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,20583435.683925603,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_7,阿斗儿行中途被子龙追还。,20583861.40220199,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,20584470.561437562,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,20592549.468108255,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_23,他为饥寒我为娇。,20655103.993021302,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,20680245.05288067,0.0
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,20683273.307118878,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,20737869.801058654,0.2857142857142857
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,20833893.05664548,0.0
daxp-LaoDieDie-YuZhouFeng.xml_5,却为何贪富贵不顾羞惭。,20863500.75767563,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,20897871.957839567,0.14285714285714285
daeh-LiYanFei-ErJinGong.xml_3,想必是徐杨将进了昭阳。,20952628.06696379,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,21080909.55390732,0.0
daxp-ChunQiuTing-SuoLinNang.xml_33,救她饥渴胜琼瑶。,21097346.894530077,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,21112026.826628216,0.0
daxp-ChunQiuTing-SuoLinNang.xml_19,满腹骄矜顿雪潇，,21117702.786499456,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,21182607.174275026,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,21215946.962492563,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,21230649.803909842,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,21305669.54024212,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,21327314.238206882,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,21333393.430720337,0.2857142857142857
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,21351970.12675033,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,21388217.78535026,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,21444407.76508892,0.2857142857142857
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,21445257.489792272,0.2857142857142857
daxp-LaoDieDie-DaYuShaJia-1.xml_3,等候了爹爹回细问根由。,21474954.856849365,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,21513000.045613926,0.14285714285714285
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,21531252.780352958,0.0
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,21543115.750674464,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_11,必有隐情在心潮。,21557455.74309866,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_7,又恐怕众将官说短论长。,21583810.61454617,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,21585414.775309704,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,21627171.024458095,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,21663214.93906155,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,21663214.93906155,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,21669231.899115365,0.14285714285714285
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,21674347.83254921,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,21737337.69290144,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,21744311.4966855,0.2857142857142857
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,21749090.435200665,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,21750009.452993695,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,21813196.019904964,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,21814319.655397892,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,21830083.070117176,0.0
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,21866766.969120137,0.2857142857142857
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,21870317.189716876,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,21889633.4048655,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,21967004.28076536,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,22019083.051951442,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,22036292.914602496,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,22040988.16806029,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,22103378.077804215,0.0
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,22303062.517278075,0.14285714285714285
daeh-ZuoChunGui-XiShi.xml_3,夜不眠朝慵起又向谁言。,22364448.37649356,0.0
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,22403359.821137097,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,22433363.47011075,0.14285714285714285
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,22448580.68673968,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,22453059.16164934,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,22477261.981763724,0.14285714285714285
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,22482709.897450186,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,22504046.2061082,0.0
daxp-FeiShiWo-TaoHuaCun.xml_11,是不是有人拍巴掌。,22556423.546147905,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,22603923.45964959,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,22676163.488243595,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,22686363.74422748,0.14285714285714285
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,22695535.206865773,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,22798469.414284553,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,22831015.255014114,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,22905551.246200483,0.2857142857142857
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,22915386.929887667,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,22920292.656921096,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,22986580.59367912,0.14285714285714285
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,23006104.640158,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,23030776.195685294,0.14285714285714285
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,23078898.204557985,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,23093062.593794618,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,23100818.416555546,0.14285714285714285
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,23110646.28784931,0.2857142857142857
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,23116332.21910793,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,23157940.988389615,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,23208775.29864589,0.14285714285714285
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,23211855.38464034,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,23214700.369634595,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,23217158.49243787,0.0
daxp-SuSanLi-NvQiJie.xml_7,来生变犬马我当报还！,23228820.873618342,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,23250697.490740787,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,23258801.967063274,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,23276779.100804597,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,23292348.831623476,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,23297550.756018326,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,23338123.88220655,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,23356094.749478824,0.2857142857142857
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,23386903.897475515,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,23410351.69248332,0.0
daxp-NiDeFu-FenHeWan.xml_1,全仗你打雁养娘亲，,23418372.985982604,0.2857142857142857
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,23430103.72519777,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,23484868.398964167,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,23511399.285798483,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,23516291.43972609,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,23548683.004208352,0.14285714285714285
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,23559380.43167287,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,23575940.915356513,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,23651766.268506248,0.0
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,23711482.846182875,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,23781530.317891717,0.0
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,23804082.32901545,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_9,只骂得贼昏王扭转身驱、闭目合晴、羞羞惭惭一语不发，,23828977.926590636,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,23863491.450496063,0.14285714285714285
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,23888089.220920667,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,23893866.42190511,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,23987676.79360699,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,24150520.208943237,0.2857142857142857
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,24180031.014611226,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,24248772.996717773,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,24310190.333348293,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,24314244.44214504,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,24323153.881088145,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,24324657.1375007,0.0
daxp-XiShiNv-XiShi.xml_1,难得有开怀事常锁双眉。,24327932.22084977,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,24328731.59480469,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,24330095.406861354,0.14285714285714285
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,24372113.116719354,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,24418854.134468086,0.2857142857142857
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,24429938.232434236,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,24474543.7537201,0.14285714285714285
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,24486707.738743257,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,24523029.668558113,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,24545168.383966893,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,24581981.61425442,0.2857142857142857
daxp-MengJunZi-ChunQiuPei-1.xml_5,莫奈何到荒郊我就来捡芦花。,24631327.53153338,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,24680190.44328733,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,24710119.453151565,0.2857142857142857
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,24734280.03132607,0.2857142857142857
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,24763679.60658606,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,24763679.60658606,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,24772076.063044854,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,24815431.279637843,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,24837102.60635515,0.2857142857142857
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,24840480.08620041,0.14285714285714285
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,24843766.960236754,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,24860896.573815458,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,24882969.550609272,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,24940384.86832624,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,24950562.88684325,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,24958469.79891352,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,24973613.87386619,0.2857142857142857
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,24989753.388416488,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,25009017.937830806,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,25020105.561844703,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,25036874.626391474,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,25051293.542941246,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,25157886.577792414,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,25336088.024104234,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,25367591.940732803,0.14285714285714285
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,25435922.964436892,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,25453063.275823005,0.2857142857142857
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,25467244.112433847,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,25491660.93903667,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,25539762.46561568,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,25542970.493757185,0.2857142857142857
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,25548036.457163416,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,25578450.294568725,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,25579136.350421067,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,25628070.437633093,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,25640755.68633879,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,25679875.133151203,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,25697051.185804814,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,25770556.09276718,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,25866863.134597793,0.0
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,25963905.010439187,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,26004318.18798537,0.0
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,26013610.555143066,0.14285714285714285
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,26159079.202619907,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,26195956.833070565,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,26229873.136022963,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,26292059.77922811,0.2857142857142857
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,26363667.39149549,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,26441808.109152745,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,26441808.109152745,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,26460052.599532053,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,26489390.275224302,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,26578532.700600542,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,26581569.18630266,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,26589044.299848437,0.2857142857142857
