娘生儿，连心肉,0,娘生儿连心肉，
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,24836490.375417396,0.14285714285714285
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,24869074.41003597,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,24968457.657406453,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,25028096.78182059,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,25038186.206214845,0.0
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,25067316.46587643,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,25070559.214688666,0.14285714285714285
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,25073610.544829004,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,25120515.075620092,0.2857142857142857
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,25122319.03896691,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,25147442.46332526,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,25245779.811266337,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,25399039.279814906,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,25433236.43416451,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,25599388.658358347,0.14285714285714285
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,25636988.089791436,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,25647001.917933863,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,25647006.466070678,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,25775951.54859563,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,25784200.044679094,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,25860569.6229021,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,26023507.213980194,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,26048658.236487485,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,26048658.236487485,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,26070255.72160586,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,26090438.051999256,0.14285714285714285
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,26211483.25039285,0.2857142857142857
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,26247828.54067383,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,26289999.121233538,0.14285714285714285
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,26313841.003295936,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,26396015.04959975,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,26426571.429220933,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,26513066.791629236,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,26543895.73134052,0.2857142857142857
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,26586186.12706067,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,26676586.117462393,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,26684395.930687144,0.14285714285714285
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,26687300.676883135,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,26704685.913652066,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,26712649.79375055,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,26744178.54295898,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,26848794.570032984,0.14285714285714285
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,26923948.283119127,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,26935617.982822295,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,27050984.507898,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,27069119.249593627,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,27150010.363333188,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,27157330.75718367,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,27160630.386110287,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,27186296.315098766,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,27369969.374099717,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,27465415.318234745,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,27645213.347841978,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,27647612.08736664,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,27658649.71603797,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,27826448.903036352,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,27857237.91976936,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,27874041.659101035,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,27874491.020439614,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,27949783.754706368,0.14285714285714285
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,27961808.575240634,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,28191570.33890977,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,28513882.127152693,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,28648807.48672127,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,28657556.75971537,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,28784540.60779431,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,28784540.60779431,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,28800530.102185454,0.14285714285714285
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,28803824.547982246,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,28819282.75061673,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,28832979.029429056,0.2857142857142857
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,28894059.903249748,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,28896601.373919383,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,28903395.677105796,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,28980706.992239237,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,29364761.9139393,0.2857142857142857
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,29405778.307028934,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,29544345.764092293,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,29568133.5398749,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,29596877.73094498,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,29600330.985054627,0.14285714285714285
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,29703158.010416336,0.2857142857142857
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,29728962.265690126,0.2857142857142857
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,29734086.775361184,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,29746935.71627146,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,29753419.762909073,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,29763848.605314635,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,29823644.561486714,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,29890741.63945911,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,29931487.73333624,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,29969916.758873112,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,30072549.26643687,0.14285714285714285
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,30215182.53934658,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,30325343.97403645,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,30334349.735806786,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,30340117.524649173,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,30501480.773980398,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,30548009.429692123,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,30552419.78333443,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,30599266.15108958,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,30618465.496998675,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,30648640.14220911,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,30777498.1234359,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,30849600.43434874,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,30904101.812102742,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,31139826.17008398,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,31237181.903579943,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,31413910.525762707,0.14285714285714285
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,31608224.81747445,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,31699060.611847468,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,31930795.902266767,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,32191080.47732348,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,32193129.96338947,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,32199539.717613354,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,32345667.92670321,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,32360164.75950336,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,32497956.181900408,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,32682059.614012334,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,32786500.793786123,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,32839724.529253706,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,32892975.765560165,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,33022211.638691228,0.2857142857142857
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,33067204.25284715,0.2857142857142857
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,33531493.30599643,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,33553151.88865874,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,33768513.69399935,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,33803687.23448741,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,33874356.854211055,0.14285714285714285
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,33937272.70587406,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,33938179.9876291,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,33995789.95404381,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,34028688.243005514,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,34053368.80544643,0.2857142857142857
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,34137517.46840556,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,34295943.36114547,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,34315037.584951624,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,34321806.321577586,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,34434650.020928666,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,34582572.22061098,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,34840154.24002533,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,35341250.9193343,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,35341250.9193343,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,35608029.282761514,0.2857142857142857
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,36742936.6199128,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,37013245.13527481,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,37065012.3373158,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,37270391.26792477,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,37363343.045836866,0.2857142857142857
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,37565416.256199144,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,38454308.38799686,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,38697565.05775953,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,39026294.583672054,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,39209588.73974612,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,39465885.64982796,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,39483962.37769267,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,40013392.99107658,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,40565174.75898948,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,40950621.05883387,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,40956380.382146105,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,41496390.02213343,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,41506795.88078767,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,41792177.78996882,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,42883469.08517591,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,42883469.08517591,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,43438045.61795,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,43456856.406844504,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,43890270.991206445,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,44171864.51605785,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,44231315.978805676,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,44884736.2311007,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,45125262.98121265,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,45579709.23180887,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,46175761.256578036,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,47978626.03969308,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,48462372.848075956,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,48498319.9446725,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,48515746.45251823,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,48584969.75993182,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,50823491.58379306,0.14285714285714285
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,53067840.62199136,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,62086583.17519337,0.0
