儿行千里母担忧,0,儿行千里母担忧。
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,10556744.043319317,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,10584682.211386869,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,10584682.211386869,0.14285714285714285
sdeh-WenSanNiang-SanNiangJiaoZi.xml_4,背转身来哭嚎啕。,10593757.009151775,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,10630182.636200164,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,10636973.588686893,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_9,宋天子主婚姻此事成全。,10649073.715325937,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,10651023.822507808,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,10675330.293355756,0.0
daxp-DiTouLi-NvQiJie.xml_4,哪一位去往南京转，,10685536.250360763,0.0
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,10688977.009997282,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,10697874.8806263,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_14,倘若是你响她也响，,10717183.130554916,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,10722332.410499975,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,10726778.254242975,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,10730566.170489425,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,10732320.600166336,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,10742919.413090345,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,10744172.841744823,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,10745068.457975077,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,10748748.351872424,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,10799409.572882973,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,10820144.61537837,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,10827264.02833862,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,10835242.709261954,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,10856927.433531357,0.0
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,10867078.433201391,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,10867490.96372567,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,10876828.500749758,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,10876828.500749758,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,10906822.583756275,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,10927527.012560036,0.0
daeh-TanHongYan-HuoXiaoYu.xml_2,薄幸冤家音信无有，,10944341.0919083,0.0
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,10953194.989264756,0.0
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,10974495.327854963,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,10985889.951170312,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,10997480.797275174,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,11005648.50068156,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,11051509.595443048,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,11058536.487812415,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,11065023.993693111,0.2857142857142857
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,11070050.388268653,0.0
daeh-ZiNaRi-ErJinGong.xml_12,有一句话儿不好言讲，,11075514.082876232,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,11081848.171718976,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,11119773.555274403,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,11133854.25970822,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,11153748.870528646,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,11161225.865638226,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,11166731.607420987,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,11200129.530849388,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,11233397.471447993,0.0
daxp-ChunQiuTing-SuoLinNang.xml_23,他为饥寒我为娇。,11245920.127128048,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,11257589.316482065,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,11264679.708313435,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,11291832.473757653,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,11322932.587176766,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,11334329.437337046,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,11338634.222539391,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,11377699.475423118,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_4,这桩事闷得我柔肠百转，,11384382.115992256,0.0
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,11389741.406158233,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,11447064.382959293,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,11477372.790026221,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,11489282.291489543,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,11593336.430051047,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,11600888.931746427,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,11607041.818644894,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_4,怒气不息在机房闷坐，,11609063.665016638,0.0
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,11633346.809813634,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,11645458.761443147,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,11671696.435789075,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,11679533.988260834,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,11706583.635666477,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,11707847.853581969,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,11713036.835776826,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,11714874.237649595,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,11744467.075923806,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,11757780.259513667,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,11773372.744524896,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,11785671.782551177,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,11785671.782551177,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,11866921.111969315,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,11875928.223114695,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,11896824.963635901,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,11902240.985690337,0.14285714285714285
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,11925086.64717796,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,11926144.0225731,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,11945357.974332366,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,11964081.94301691,0.0
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,11980875.358945396,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,12038209.82709711,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,12069357.086599126,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,12117347.715040557,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,12119537.940502489,0.0
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,12128149.655256292,0.0
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,12138229.156067476,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,12157053.339470668,0.0
daxp-ErTingDe-SuoLinNang.xml_11,难免怀疑在心梢。,12157151.216263494,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,12205661.594727652,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,12264456.041769555,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,12298439.18859526,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,12341702.41472886,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,12385184.911871899,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,12414928.399436206,0.14285714285714285
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,12428321.39767213,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,12433448.213605491,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,12492263.562858596,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,12507220.462821636,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,12526231.733200064,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,12565536.07524331,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,12603859.751834001,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,12617869.395820186,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,12631857.092008123,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,12670141.161520125,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,12670807.7278623,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,12671059.429053845,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,12676916.372964766,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,12697176.516782159,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,12699992.620420074,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,12724151.299366517,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,12735661.511840835,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,12737324.071020063,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,12785482.822627947,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,12833233.336981997,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,12873861.722904634,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,12897692.872733828,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,12946538.750885773,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,12954160.003194273,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,12960841.751145478,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,12995148.967943141,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,12999729.56874835,0.0
daxp-FeiShiWo-TaoHuaCun.xml_11,是不是有人拍巴掌。,12999745.429987254,0.0
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,13016300.78252465,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,13042150.26122567,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,13059107.569900556,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,13094100.087602759,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,13119809.62227567,0.2857142857142857
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,13127561.762259757,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,13157357.637486622,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,13157357.637486622,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,13215024.51481386,0.0
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,13226247.74153889,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,13247778.73130835,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,13252459.163897673,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,13255170.325561699,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,13292747.42206778,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,13301920.560072571,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,13308465.648311937,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,13317218.096421085,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,13320364.96389095,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,13323263.667882927,0.0
sdxp-SuLongWei-WuJiaPo.xml_37,欺奴犹如欺了天。,13350413.789490279,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,13371585.130524635,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,13417651.821097357,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,13425558.366647998,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,13442559.459022814,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,13446523.824152306,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,13446703.343074547,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,13447743.753675802,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,13464109.394823834,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,13492173.084253898,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,13506853.327187467,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,13568471.7145849,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,13574588.94028295,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,13579977.896745287,0.0
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,13581114.92618867,0.0
sdxp-SuLongWei-WuJiaPo.xml_33,家人小厮有万千。,13581179.62909167,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,13593096.202500649,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,13617116.980286837,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,13649588.674671315,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,13668456.212074962,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,13689409.992031273,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,13689496.319568237,0.14285714285714285
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,13764466.73267254,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,13772330.831824908,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,13774264.070325574,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,13804091.28010776,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,13804891.975359237,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,13823082.941381227,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,13825493.320972223,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,13857170.929643234,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,13890764.623795921,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,13927442.920684349,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,13989486.000997247,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,14052323.312723378,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,14054603.887867808,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,14083498.99473735,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,14085959.714389522,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_0,自那日与六郎姻缘相见，,14106129.553048093,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,14131507.151553065,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,14139723.611722328,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,14205634.430396026,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,14207271.134558368,0.14285714285714285
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,14242369.05844376,0.0
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,14262252.836810406,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,14287330.102645889,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,14311658.869180614,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,14376594.808430102,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,14392227.882293455,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,14442148.204394681,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,14452336.434013532,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,14455811.248133304,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,14462558.54323525,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,14489294.430592446,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,14493527.36701527,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,14512104.924650067,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,14555725.145519618,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,14573206.588359265,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,14574368.109587982,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,14591717.07763773,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,14625532.134427965,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,14654506.666763881,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,14679417.40174936,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,14756241.331430847,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,14770559.006217832,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,14789338.665674405,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,14789338.665674405,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,14812785.78528705,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,14812785.78528705,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,14835084.448124224,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,14859757.524395961,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,14876919.95830102,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,14877143.917531045,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,14932689.953612024,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,14949112.998442816,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,14962088.491139375,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,15075051.829073727,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,15075993.5052913,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,15107356.57007823,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,15116729.114201697,0.42857142857142855
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,15122282.607634941,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,15125092.192694044,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,15126918.594553139,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,15138352.576440588,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,15158845.942144083,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,15163478.08480021,0.14285714285714285
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,15164685.836152509,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,15208141.33866994,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,15249028.460578186,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,15273318.622696815,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,15275600.688278325,0.14285714285714285
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,15276970.082211865,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,15282686.136553807,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,15357576.467564533,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,15365990.3695817,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,15386140.586805943,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,15448238.317680065,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,15466449.384883564,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,15481751.51382191,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,15510458.173797421,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,15558862.662231715,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,15616773.562872091,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,15625458.229013147,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,15667510.028403286,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,15697014.682320505,0.0
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,15747016.033769807,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,15773375.398923563,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,15890147.316089902,0.14285714285714285
