眼见得红日坠落在西山后,1,眼见得红日坠落在西山后，
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,14280013.717196971,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,14293561.040811408,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,14318161.195097227,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,14344566.30805983,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,14370800.13412407,0.09090909090909091
daxp-XiShiNv-XiShi.xml_1,难得有开怀事常锁双眉。,14392325.12765124,0.09090909090909091
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_4,有生之日责当尽，,14393761.628682693,0.09090909090909091
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,14394132.236355877,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,14418366.525598655,0.09090909090909091
daxp-WoHeNi-SangYuanHui.xml_1,谁认你狼心狗肺的人！,14439336.456131535,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,14451119.663003001,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,14451153.744555635,0.0
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,14451153.744555635,0.09090909090909091
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,14564018.66485342,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,14567588.839130724,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,14577944.624839362,0.0
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,14590783.8543485,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,14632378.78430699,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_9,只骂得贼昏王扭转身驱、闭目合晴、羞羞惭惭一语不发，,14635905.895646922,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,14674028.051442236,0.36363636363636365
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,14693739.813660868,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,14705873.148816247,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,14709076.44096455,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,14717476.940088423,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,14733898.178023258,0.0
daeh-LiYanFei-DaBaoGuo.xml_4,将江山让太师权且代贺，,14743011.152977739,0.09090909090909091
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,14744559.931918636,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_17,红珊瑚碧翡翠样样倶全。,14756432.201281592,0.09090909090909091
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,14757894.295958733,0.18181818181818182
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,14771287.457710693,0.0
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,14772957.224923814,0.0
daeh-CanQiQi-WuLongZuo.xml_1,叹红颜多薄命父母双亡。,14790778.064635519,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,14867845.840808162,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,14906456.475551998,0.0
daeh-ZuoChunGui-XiShi.xml_1,无限的闲愁恨尽上眉尖。,14922239.607164517,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,14936205.17170287,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,14939501.157506373,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,14941490.248318316,0.18181818181818182
daeh-ZiNaRi-ErJinGong.xml_11,想必是徐杨进了昭阳。,14945475.795567397,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,15016144.34358328,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,15016434.04196978,0.0
daxp-QiaoLouShang-HuangShanLei.xml_2,对孤灯思远道心神不定，,15025191.555536868,0.0
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,15035883.219127426,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,15058018.958016673,0.2727272727272727
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,15067938.268207008,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,15086342.851619594,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,15115867.232568935,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,15133549.222890137,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,15148105.166196506,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,15167368.442839777,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,15177898.278347315,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,15216455.174774183,0.09090909090909091
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,15246529.600875644,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,15251796.38440531,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,15258426.794660233,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,15259266.149480043,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,15277604.17517896,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,15285278.934293775,0.0
daxp-ChunQiuTing-SuoLinNang.xml_32,小小囊儿何足道，,15326650.793568019,0.0
daeh-ZiNaRi-ErJinGong.xml_7,看一看不觉到八月中秋。,15329659.994624518,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_11,两旁的文武臣珠泪如麻，,15332207.002611054,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,15336754.982443215,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_0,谯楼上二更鼓声声送听，,15347223.328585595,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,15351225.222426243,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,15389352.281630492,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_31,救她饥渴胜琼瑶。,15429091.448531264,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_2,病恹恹身无力难以挣扎。,15455660.707825143,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,15475981.663554052,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,15482053.341124615,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,15483984.898519678,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_5,那厢流泪这厢啼。,15506155.680731747,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,15530402.069432165,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,15553639.692502705,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,15558349.639378833,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,15560581.023267716,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,15579104.964514822,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,15623254.730909292,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,15653783.673435591,0.0
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,15658389.43149768,0.0
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,15720619.831472578,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,15728313.628936075,0.18181818181818182
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,15813067.052570209,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,15826733.832688197,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,15826733.832688197,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,15839433.155219635,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,15863439.491632601,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,15863439.491632601,0.09090909090909091
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,15912725.64635153,0.0
daxp-ChunQiuTing-SuoLinNang.xml_33,救她饥渴胜琼瑶。,15954358.506879969,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,15967326.169327354,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,16002425.675263934,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,16018325.164724154,0.0
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,16039014.924923368,0.18181818181818182
daeh-WangChunE-SanNiangJiaoZi.xml_7,等候了薛倚儿转回家园。,16078945.487174213,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,16150577.091800453,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_1,想起了我老爷好不惨然。,16193046.388598008,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,16271811.615036111,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,16296303.535860196,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_5,莫奈何到荒郊我就来捡芦花。,16296347.520057647,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,16318246.732728358,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,16382042.754492253,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,16400758.826221257,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,16450606.797904644,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,16464748.804120764,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,16472447.971476208,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,16532715.639329053,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,16535595.683084426,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,16537570.297891034,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,16568817.849954965,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,16582663.58516912,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,16608343.705491098,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,16651520.522304041,0.09090909090909091
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,16657911.578471422,0.09090909090909091
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,16667863.640635464,0.09090909090909091
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,16681257.044120021,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,16688282.570873605,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,16698197.91094486,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,16706385.438960828,0.0
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,16760101.912701536,0.09090909090909091
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,16772484.027720077,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,16782150.16796517,0.09090909090909091
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,16789230.05744521,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,16811188.11265545,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,16836390.298244826,0.0
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,16850612.193637468,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,16878066.27960488,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,16909267.469591893,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,16995018.873794787,0.0
daeh-LiYanFei-DaBaoGuo.xml_1,文站东武列西朝贺哀家。,16996934.765265472,0.09090909090909091
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,17027591.159936115,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,17049539.549181048,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,17058469.348020665,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,17080441.533823464,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,17086941.980099175,0.0
daeh-NuZiYou-TouJunBieYao.xml_1,为薛郎我父女断绝情长。,17118098.860462807,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,17144822.233009845,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,17147635.975000784,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,17154720.07692125,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,17167177.669492673,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,17251960.87064227,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,17252105.62797275,0.09090909090909091
daeh-NuZiYou-TouJunBieYao.xml_3,也不枉我二人苦度时光。,17267102.947168607,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,17360108.639023013,0.09090909090909091
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,17375112.98534112,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,17422737.439631447,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,17429730.779245578,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,17435634.968655284,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,17453489.660618715,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,17505843.8586467,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,17514391.524428748,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,17518605.26976645,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,17522304.3525225,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,17571445.503827844,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,17612115.83142628,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,17625853.790056452,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,17633811.843080435,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,17642051.776257932,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,17662628.2572757,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,17700756.688307587,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,17703242.984383903,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,17713590.094230782,0.18181818181818182
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,17772247.300608754,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_5,不知道他与我是否一般。,17831567.282922525,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,17835162.88796637,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,17838105.67608716,0.18181818181818182
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,17841053.064333513,0.09090909090909091
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,17851728.523954093,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,17866896.84686158,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,17907946.04504684,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,18005345.59439306,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,18015686.421602685,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,18095797.401542928,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,18171799.992268424,0.0
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,18208594.205865566,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,18273631.55433478,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,18294284.07619437,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,18358651.579973307,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,18370367.21283769,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,18424761.37664473,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,18480443.898784038,0.18181818181818182
daeh-SunShangXiang-BieHuangGong.xml_3,留下了孙仲谋执掌江南。,18506221.735379368,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,18531848.304335788,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,18594353.223905962,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,18619327.367204208,0.18181818181818182
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,18647618.09076954,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,18650021.869042527,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,18653067.41622647,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,18661552.57593264,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,18732764.881538227,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,18764901.157431986,0.0
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,18802720.894399054,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,18825345.518732626,0.0
daeh-LiYanFei-ErJinGong.xml_3,想必是徐杨将进了昭阳。,18853923.1713628,0.0
daeh-SunShangXiang-BieHuangGong.xml_5,又谁知弄假成真反配凤鸾。,18919084.17879475,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,18954241.18816685,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,18954312.766258456,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,18965585.581661996,0.18181818181818182
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,19038612.209034234,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,19049059.342178427,0.09090909090909091
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,19113418.9521021,0.0
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,19199018.81948106,0.0
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,19223979.560202114,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,19226914.77802796,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,19246487.596560374,0.09090909090909091
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,19251302.581433117,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,19275776.12491081,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,19304249.37423022,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,19309445.906905133,0.09090909090909091
daeh-ZuoChunGui-XiShi.xml_3,夜不眠朝慵起又向谁言。,19316549.68133291,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,19332312.606675994,0.09090909090909091
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,19346862.303170986,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,19384090.03803628,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,19455989.671656694,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,19455989.671656694,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,19458196.19429688,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,19465431.862773336,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,19468944.71824943,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,19473804.783912938,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,19582576.917218827,0.09090909090909091
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,19606059.97439319,0.18181818181818182
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,19635694.607471175,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,19635718.87988179,0.09090909090909091
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,19778335.42684562,0.09090909090909091
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,19938263.64163108,0.0
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,19983437.251288965,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,19985355.506448258,0.0
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,20015958.254333816,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,20030117.829523858,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,20065315.054743905,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,20112481.229652856,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,20129393.595955286,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,20245843.42367231,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,20256896.738172453,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,20271978.995297454,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,20300658.48566921,0.0
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,20314502.641392883,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,20371595.27212248,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,20415993.599605825,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,20486217.798565686,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,20514531.77036646,0.09090909090909091
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,20554469.585347027,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,20579427.56846933,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,20584249.700154465,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,20608138.034225862,0.09090909090909091
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,20619586.281151406,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,20682190.230202433,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,20718234.385040216,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,20734982.448773317,0.09090909090909091
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,20737765.649289247,0.09090909090909091
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,20832302.990932185,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,20893183.316962887,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,20898732.355855513,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,20966287.48662094,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,21084714.501118913,0.18181818181818182
