儿行千里母担忧,0,儿行千里母担忧。
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,12370917.616556168,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,12378295.49843202,0.0
daxp-FeiShiWo-TaoHuaCun.xml_1,只怪你呆头呆脑慌慌张张。,12387378.500681477,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,12387945.990847252,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,12397707.332541281,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,12397707.332541281,0.0
daxp-DangRiLi-SuoLinNang.xml_9,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,12403785.891867585,0.0
daxp-FeiShiWo-TaoHuaCun.xml_16,你把我当做诸葛亮，,12414664.310713183,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,12450566.161837861,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,12461556.30336368,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,12462440.303866863,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,12473875.259031618,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,12474115.823817803,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,12474384.066167558,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,12477861.50612804,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,12486948.99066468,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,12491090.353288999,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,12509346.51268823,0.0
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,12510203.94249474,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,12531288.901536562,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,12541819.336741872,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,12541819.336741872,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,12577475.902996248,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,12581507.987438003,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,12585795.276115283,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,12595781.268603386,0.0
daeh-TanHongYan-HuoXiaoYu.xml_4,枕边泪（呀）共（那）阶前雨，,12597528.511360928,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,12610369.184812745,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,12614492.05807203,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,12620062.289846929,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,12626666.65337994,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,12633260.444870519,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,12677802.505314924,0.0
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,12679271.61587054,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,12681455.621418223,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,12683994.116933351,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,12705478.228654334,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,12740257.864393003,0.14285714285714285
daxp-ErDeFu-HongNiGuan.xml_0,儿的父为国家阵前命丧，,12749508.194460992,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,12756540.424894793,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,12770508.458092988,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,12778860.354699422,0.0
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,12793741.836293269,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,12800903.273509244,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,12805237.66967554,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,12825791.928055149,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_2,我本是被骗进的富春院，,12827158.312318726,0.0
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,12844346.48849075,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,12845409.610144211,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,12873627.862693759,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,12897434.999609934,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,12931292.53835626,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,12942924.01847375,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,12955111.313211197,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,12984561.66203548,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,12985797.982743181,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_1,受逼迫去捡柴泪如雨下，,12988357.65333444,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,13023432.57944552,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,13026092.985580666,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_2,将身儿坐至在草堂等候，,13052289.658100951,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,13101166.165914122,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,13104624.5055182,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,13105862.923394995,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_3,老薛保你不必苦哀告，,13133335.598381191,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,13183158.56790594,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_3,老薛保好一似浪里舟船。,13196511.904994223,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,13222355.121231588,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,13226164.456179589,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,13254458.303138757,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,13268840.381433818,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,13284520.766525282,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,13324514.272711275,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,13325193.61599456,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,13332001.86764328,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,13348451.048424035,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,13408820.055156082,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,13433864.17337728,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,13479980.151918324,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,13511177.69457817,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,13531396.354887132,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,13548446.206364281,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,13551275.63192397,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,13551275.63192397,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,13554317.000999741,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,13560458.358376417,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,13560458.358376417,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,13598089.29927536,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,13632225.860821033,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,13665692.980275063,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,13670869.910809495,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,13694620.77541441,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,13718981.371305985,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,13721516.861424366,0.0
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,13752872.20026683,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,13796577.74777641,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,13818819.357131405,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,13818819.357131405,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,13889024.549077844,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,13905471.890403107,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,13969998.861671658,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,13977150.279490132,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,13986947.66971663,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,13999911.387554962,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,14017706.622989405,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,14120004.881569576,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,14120873.90854375,0.0
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,14158704.16708265,0.0
daeh-ZiNaRi-ErJinGong.xml_0,自那日与徐杨决裂以后，,14207545.196728107,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,14209052.312085576,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,14210928.568224873,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,14220041.6049373,0.0
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,14220456.087928046,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,14235320.32340112,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,14260812.30730695,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,14275416.545324124,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,14294893.175632123,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,14307506.024184613,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,14307655.989759848,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,14354452.478971343,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,14356816.809574714,0.0
daxp-ErTingDe-SuoLinNang.xml_6,梅香说话好颠倒，,14386873.202618038,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,14432347.718848659,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,14448721.046753192,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,14471549.836249985,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,14479077.537970828,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,14487221.98343617,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,14495302.291199412,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,14522513.682942754,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,14526328.19057775,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,14549076.57851393,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,14553664.661316082,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,14620943.483187301,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,14655056.096694095,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,14659640.930937108,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,14661174.052342985,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,14661893.167086437,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,14662488.403074399,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,14664443.407429364,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,14664443.407429364,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,14720493.817121087,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,14722989.584005643,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,14736889.928160978,0.0
daxp-FeiShiWo-TaoHuaCun.xml_11,是不是有人拍巴掌。,14741568.339929417,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,14764261.94738396,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,14774019.543831779,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,14780477.318761073,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,14789655.678430242,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,14804005.531873336,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,14811802.286307624,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,14859600.950412462,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,14872460.509420995,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,14882380.30550967,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,14882380.30550967,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,14888477.589692269,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,14888515.34602324,0.14285714285714285
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,14895835.983702496,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,14952721.413422331,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,14967025.775750421,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,14975754.63125575,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,14984073.94751261,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_4,这桩事闷得我柔肠百转，,15043932.672588782,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,15078376.53937386,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,15086840.85081241,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,15091008.684031906,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,15105920.052699875,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,15121211.533581363,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,15129341.3309516,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,15160683.835676294,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,15179813.778559571,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,15181202.06378156,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,15204257.676307514,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,15213268.476178983,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,15222576.989595594,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,15222999.579903267,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,15238722.7289624,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,15282033.271273255,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,15296612.91382242,0.2857142857142857
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,15298889.863650676,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,15324882.799537929,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,15337481.59300568,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,15392462.08176059,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,15477374.471713915,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,15487318.185314402,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,15537667.317567956,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,15540934.468008965,0.2857142857142857
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,15614469.704815831,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,15703535.332011245,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,15788164.339743359,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,15798104.423510548,0.0
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,15814697.831126684,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,15831626.362660266,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,15841800.290217515,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,15898662.051402116,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,15908305.04772558,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,15910140.026404278,0.0
sdxp-SuLongWei-WuJiaPo.xml_37,欺奴犹如欺了天。,15915184.821181394,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,15934620.923352703,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,15942771.384699047,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,15948043.990811449,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,15963649.08675636,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_4,这桩事闷得我柔肠百转，,15963830.7545591,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,16006281.680513408,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,16009888.786071977,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,16029706.377707602,0.0
sdxp-SuLongWei-WuJiaPo.xml_41,与你娘做一个安家钱。,16046029.600409212,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,16049426.1179445,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,16059130.05986259,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_15,愿天下从此后国泰民安。,16070975.878752997,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,16073918.052882858,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,16076622.584920816,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,16077257.836593663,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,16096976.382277947,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,16100598.412551833,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,16114937.262776922,0.0
daxp-ErTingDe-SuoLinNang.xml_11,难免怀疑在心梢。,16115497.195965597,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,16125866.504482694,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,16157460.764101967,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,16170310.478993481,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,16247205.74067664,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_4,怒气不息在机房闷坐，,16268809.691125244,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,16282866.487357495,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,16283520.021899782,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,16283520.021899782,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,16297101.002684016,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,16301754.903327882,0.0
sdxp-SuLongWei-WuJiaPo.xml_33,家人小厮有万千。,16319282.113993574,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,16337248.993598124,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,16355320.127697503,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,16366262.070847549,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,16376415.48106437,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,16384206.374050714,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,16410384.294786124,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,16412880.536859747,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,16424358.975803964,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,16430403.633965401,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,16453458.916387992,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,16493807.057014737,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,16561281.68091769,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,16580117.379533945,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,16627421.20874815,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,16637699.8387217,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,16673852.09141396,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,16743103.948875085,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,16818581.656628992,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,16850495.87631507,0.0
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,16860759.394863643,0.0
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,16868855.69146547,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,16879989.46915482,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,16966693.849769406,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,16984779.70864132,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,16991039.41198331,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,16997857.013374086,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,17034730.434664074,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,17054646.282673337,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,17066749.55661688,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,17071899.331658207,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,17087649.783254042,0.0
