杨林与我来争斗,0,杨林与我来争斗，
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,21869849.33824934,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,21910147.7400622,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,21935357.43660265,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,21946437.608639017,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,21967039.55423503,0.0
daeh-SunShangXiang-BieHuangGong.xml_7,阿斗儿行中途被子龙追还。,21970412.80303649,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,21980185.077103786,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_7,帝王家深宫院似水流年。,21991073.103714485,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,22048838.177438043,0.14285714285714285
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,22088431.159577195,0.14285714285714285
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,22109961.388765264,0.0
daeh-NuZiYou-TouJunBieYao.xml_1,为薛郎我父女断绝情长。,22110843.240799706,0.14285714285714285
dldeh-ShouBiPo-ChunQiuPei.xml_2,病恹恹身无力难以挣扎。,22118009.1145485,0.0
daeh-LiYanFei-DaBaoGuo.xml_9,压定了文武臣均要画押。,22146415.75621923,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,22178383.012958556,0.0
daeh-CanQiQi-WuLongZuo.xml_1,叹红颜多薄命父母双亡。,22218058.676043186,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,22247110.88401231,0.2857142857142857
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,22313781.198197525,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,22324431.891055364,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,22344719.26612944,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_32,小小囊儿何足道，,22377619.342170972,0.0
daxp-LaoDieDie-YuZhouFeng.xml_5,却为何贪富贵不顾羞惭。,22388214.98774085,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,22451208.693408202,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_1,想起了我老爷好不惨然。,22507842.96834257,0.14285714285714285
daeh-SunShangXiang-BieHuangGong.xml_1,想起了已往事心内痛酸。,22557369.411804944,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,22634545.55169135,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_2,在轿中只觉得天昏地暗。,22638628.493998025,0.0
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,22674299.28135982,0.2857142857142857
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,22757255.47367889,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,22770992.531116,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,22772425.162465177,0.0
daeh-SunShangXiang-BieHuangGong.xml_3,留下了孙仲谋执掌江南。,22781040.578908913,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,22795064.105342664,0.2857142857142857
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,22868061.01443988,0.0
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,22953498.575524982,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,22978908.41559569,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,22994206.27426479,0.0
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,23027661.389587156,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,23047743.283181783,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,23130752.305544853,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,23165914.581617307,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,23171537.12213457,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,23215876.39855718,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,23237119.973537162,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_15,你爹爹到如今未转家门。,23254836.130625296,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,23306574.40171968,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,23350818.607052743,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,23376295.669009417,0.0
daxp-TingTaYan-ZuoGong.xml_7,不知者不怪罪你的海量放宽。,23397158.243727386,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,23440133.036376018,0.2857142857142857
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,23534956.292178035,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,23585210.578167304,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,23586991.792525437,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,23594094.082038045,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,23600358.584443495,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,23604973.110200666,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,23639724.125951692,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,23648646.852119613,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,23655424.21990174,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,23718526.50849566,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,23746542.14501219,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,23779706.2558824,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,23802773.23675611,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,23804100.34258793,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,23804331.798205134,0.0
daxp-ErDeFu-HongNiGuan.xml_7,又恐怕众将官说短论长。,23832906.27705098,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,23842648.652131982,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,23844391.290464617,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,23878086.436068833,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,23996142.490928344,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,24013879.225525584,0.0
daeh-NuZiYou-TouJunBieYao.xml_3,也不枉我二人苦度时光。,24036319.865869537,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,24063171.33916458,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,24079187.486745685,0.0
daxp-NiDeFu-FenHeWan.xml_2,把弓带和鱼镖与儿带定，,24122266.91473889,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_31,救她饥渴胜琼瑶。,24156480.251003817,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,24198440.91621079,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,24227115.9690216,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,24272476.733722217,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,24306715.81545054,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,24369153.0426117,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,24403002.767718073,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,24445849.28221766,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,24459467.164517242,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,24495941.70887645,0.2857142857142857
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,24524933.012016434,0.14285714285714285
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,24553490.70100715,0.0
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,24634910.934221566,0.14285714285714285
daeh-ZaoBuXing-HeHouMaDian.xml_9,只骂得贼昏王扭转身驱、闭目合晴、羞羞惭惭一语不发，,24644933.966925025,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,24696166.787077747,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,24728191.961289834,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,24728191.961289834,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,24733608.449356005,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,24735470.36180721,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,24737515.725971445,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,24764860.932768434,0.0
daeh-LiYanFei-DaBaoGuo.xml_1,文站东武列西朝贺哀家。,24823786.297114585,0.0
daeh-LiYanFei-ErJinGong.xml_3,想必是徐杨将进了昭阳。,24826334.749811694,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,24835708.219268218,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,24853104.400041815,0.0
daxp-SuSanLi-NvQiJie.xml_7,来生变犬马我当报还！,24877977.466908064,0.2857142857142857
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,24932023.825167123,0.2857142857142857
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,25066285.526898123,0.0
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,25141277.71216727,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,25159749.67924308,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,25183750.40729821,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,25232706.610960104,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,25286075.469007555,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,25330356.182724304,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,25344228.10425676,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,25366180.30573617,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,25366180.30573617,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-1.xml_5,莫奈何到荒郊我就来捡芦花。,25381814.80807443,0.2857142857142857
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,25416543.477201026,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,25449480.605631676,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,25474471.895205215,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_3,等候了爹爹回细问根由。,25518693.921296313,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,25540932.25861409,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,25625522.499473147,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,25637228.84616342,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,25705296.018417496,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,25756201.685637128,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,25795888.040387195,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,25810766.975233108,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,25831172.111886986,0.0
daeh-ZiNaRi-ErJinGong.xml_7,看一看不觉到八月中秋。,25871557.80298592,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,25872733.445012327,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,25913959.71601649,0.0
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,25968607.45272702,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,26005701.88874004,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,26010650.963185374,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,26026422.053317565,0.0
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,26033915.4466115,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,26099486.191453353,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,26110036.636819657,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,26157385.72715363,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,26186268.147424407,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,26206859.612746403,0.0
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,26238263.795285128,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,26246981.27400428,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,26247995.324336544,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,26249157.493462283,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,26274339.635722578,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,26361260.22138772,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,26389358.908075593,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,26402207.459119223,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,26408317.694027998,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,26451088.54297879,0.0
daxp-ErTingDe-SuoLinNang.xml_30,小小囊儿何足道，,26465122.35478159,0.0
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,26585904.568578437,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,26591550.20546779,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,26616110.8083425,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,26635424.36830567,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,26638123.10110244,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,26654631.090585742,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,26661648.99607932,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,26695678.671963725,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,26732950.70391442,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,26815219.120909654,0.0
daeh-ZuoChunGui-XiShi.xml_3,夜不眠朝慵起又向谁言。,26816823.939620033,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,26817062.716926362,0.0
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,26936118.263459735,0.0
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,26959826.110429786,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,26972705.36507002,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,27034637.446251623,0.14285714285714285
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,27067259.209024332,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,27174959.706374522,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,27188900.49273275,0.0
daxp-XiShiNv-XiShi.xml_1,难得有开怀事常锁双眉。,27244756.505708355,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,27355043.242233176,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,27452495.21569657,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,27485850.518579796,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,27499226.60459988,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,27573816.95712284,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,27626511.697930805,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,27709686.169479143,0.0
daxp-NiDeFu-FenHeWan.xml_1,全仗你打雁养娘亲，,27773840.392652594,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,27912448.463579085,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,27947878.844468232,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,27968268.784504008,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,28140223.935935114,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,28141317.283876695,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,28160003.194859415,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,28214277.502463665,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,28256505.927516334,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,28285567.063536722,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,28332424.699633494,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,28391633.027215105,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,28399498.320196334,0.14285714285714285
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,28550373.79289437,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,28570373.585989594,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,28582931.84077666,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,28582931.84077666,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,28625939.0149376,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,28635927.805019975,0.0
daxp-ChunQiuTing-SuoLinNang.xml_33,救她饥渴胜琼瑶。,28643437.129323024,0.0
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,28662086.373109344,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,28736547.907025117,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,28754784.76215541,0.0
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,28773916.405747358,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,28777968.76254859,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,28805283.144012306,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,28823491.233636305,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,28845177.60319342,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,28854567.361693457,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,28924221.97140169,0.14285714285714285
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,28945757.64629765,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,29137036.544701066,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,29141214.09380754,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,29157219.76728098,0.0
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,29212532.32258765,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,29336094.65565377,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,29350033.326457307,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,29401943.481559895,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,29448369.22103025,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,29497537.75969902,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,29551315.40378265,0.0
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,29650571.592712555,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,29782843.95174242,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,29881279.099024724,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,29891458.461500168,0.14285714285714285
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,29906951.240674216,0.0
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,30079716.160397697,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,30091362.044934515,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,30265371.954475626,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,30279276.697245814,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,30383388.492629178,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,30409954.63774414,0.14285714285714285
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,30488430.22557052,0.14285714285714285
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,30548198.296531063,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,30577838.927964453,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,30613493.56914145,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,30625909.981562518,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,30681526.171850827,0.0
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,30706823.90399442,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,30771206.23259759,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,30779671.619304914,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,30867612.814334117,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,30872782.846821547,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,30876251.28668699,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,31010303.710716315,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,31048911.806500334,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,31110468.79140859,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,31243834.606059905,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,31399691.568351977,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,31401667.36271064,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,31413562.052305423,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,31483227.09885135,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,31511917.90533405,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,31538299.452268988,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,31544877.633036144,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,31569966.664939225,0.14285714285714285
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,31584836.374506827,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,31694433.412018724,0.0
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,31716194.579131845,0.14285714285714285
