眼见得红日坠落在西山后,19,眼见得红日坠落在西山后，
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,13801293.613913113,0.09090909090909091
daeh-ZaoBuXing-HeHouMaDian.xml_5,贼好比曹阿瞒半点不差，,13814821.903708061,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,13881828.95975174,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,13930789.049904762,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,13933451.711367905,0.0
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,13933451.711367905,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,13938849.077447822,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_1,想起了我老爷好不惨然。,13961984.559392834,0.0
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,13984864.74294442,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,14009936.35727562,0.0
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,14015216.668599708,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,14018129.289708193,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,14026272.869634325,0.0
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,14083726.81433168,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,14091932.785744196,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_7,贼好比那司马师搅乱中华。,14115511.684139911,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,14118155.094708035,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,14130551.530635193,0.18181818181818182
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,14165809.861042397,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,14177514.71503358,0.09090909090909091
daeh-WangChunE-SanNiangJiaoZi.xml_3,老薛保好一似浪里舟船。,14209265.314450474,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,14251380.297971016,0.0
daxp-ChunQiuTing-SuoLinNang.xml_33,救她饥渴胜琼瑶。,14272590.056034945,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,14350027.792724848,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_5,那厢流泪这厢啼。,14354958.147570066,0.0
daxp-QiaoLouShang-HuangShanLei.xml_0,谯楼上二更鼓声声送听，,14358928.691302508,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,14366245.360286834,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,14366245.360286834,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,14368785.923225742,0.0
daxp-ChunQiuTing-SuoLinNang.xml_32,小小囊儿何足道，,14376487.91792666,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,14377732.326179203,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,14390218.007538522,0.0
daxp-ErDeFu-HongNiGuan.xml_7,又恐怕众将官说短论长。,14397824.179566056,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,14417898.808257915,0.0
daxp-ErTingDe-SuoLinNang.xml_31,救她饥渴胜琼瑶。,14441506.448257137,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,14449682.415407658,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,14455365.340597233,0.18181818181818182
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,14493632.606622972,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,14518239.280546024,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,14557902.920264903,0.09090909090909091
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,14566726.365721345,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,14583605.673703616,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,14592758.952941962,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,14623932.74975385,0.0
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,14627663.144153042,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,14670020.275857985,0.09090909090909091
daeh-NuZiYou-TouJunBieYao.xml_1,为薛郎我父女断绝情长。,14677833.488953967,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,14683710.778902309,0.18181818181818182
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,14698435.305753862,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,14707339.503584065,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,14741544.930941412,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_5,不知道他与我是否一般。,14762061.76865314,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,14774050.899803868,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,14790853.334989224,0.09090909090909091
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,14806820.01219338,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,14836867.9674041,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,14842620.765126327,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,14847550.76544858,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,14854650.394327167,0.09090909090909091
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,14865934.625894554,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,14872949.385445591,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,14888575.410548378,0.18181818181818182
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,14889531.092440357,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,14910380.850136274,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,14914721.851920052,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,14923689.338914424,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,14941640.121748166,0.0
daxp-ErTingDe-SuoLinNang.xml_30,小小囊儿何足道，,14947039.9384325,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,14953128.688591076,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,14956179.028296001,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,14958790.644465955,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,14975868.261244023,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,14975868.261244023,0.09090909090909091
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,15015922.920676116,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_7,等候了薛倚儿转回家园。,15034186.884847963,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,15042372.553208344,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,15116119.839446489,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,15125271.842726953,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,15136090.253869968,0.09090909090909091
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,15150178.454512402,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,15152140.221685488,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,15220269.581676383,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,15256629.627790498,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,15257146.95947085,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,15261439.60407615,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,15293922.141371576,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,15293922.141371576,0.0
daeh-ZiNaRi-ErJinGong.xml_7,看一看不觉到八月中秋。,15331925.721158292,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_11,两旁的文武臣珠泪如麻，,15332942.608515257,0.0
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,15364669.774252893,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,15381193.907206083,0.0
daeh-SunShangXiang-BieHuangGong.xml_7,阿斗儿行中途被子龙追还。,15422872.579495177,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,15446411.553481199,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,15460151.386542035,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,15461885.353819586,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,15531855.726173425,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,15533562.737821886,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,15545082.089044087,0.0
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,15564736.103114448,0.09090909090909091
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,15572680.285035374,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,15592273.88285471,0.09090909090909091
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,15662856.75454171,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,15686881.079031952,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,15696850.38943024,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,15724925.832185613,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,15748373.613270346,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,15771091.466188135,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,15808963.020723067,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_3,奴好比花未开风吹雨打，,15833103.459681544,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,15870843.554755855,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,15892869.571307832,0.2727272727272727
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,15929303.064291421,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,15942020.911107596,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,15945634.76677235,0.09090909090909091
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,15984940.17398149,0.18181818181818182
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,16033103.00060654,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,16060424.511360245,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,16083962.28997862,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,16087406.35404671,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,16125427.242188424,0.09090909090909091
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,16196814.365646131,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,16203878.28327863,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,16207747.254597558,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,16210623.655182132,0.0
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,16228527.9784582,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,16255600.543734599,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,16273521.259743745,0.0
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,16285691.570011426,0.18181818181818182
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,16287649.441813469,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,16350829.798947059,0.0
daeh-LiYanFei-DaBaoGuo.xml_1,文站东武列西朝贺哀家。,16409812.805129059,0.09090909090909091
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,16420039.516522562,0.0
daeh-SunShangXiang-BieHuangGong.xml_5,又谁知弄假成真反配凤鸾。,16437666.904316615,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,16456968.019743148,0.09090909090909091
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,16458421.833302889,0.0
daeh-NuZiYou-TouJunBieYao.xml_3,也不枉我二人苦度时光。,16490662.804273747,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,16497461.169465397,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,16587130.113093713,0.18181818181818182
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,16591079.597023766,0.18181818181818182
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,16594021.364724439,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,16604461.979407523,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,16640170.6475746,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,16651500.881835343,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,16659737.258502519,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_5,莫奈何到荒郊我就来捡芦花。,16686098.845394839,0.0
daeh-SunShangXiang-BieHuangGong.xml_3,留下了孙仲谋执掌江南。,16800282.59767525,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,16824701.17865422,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,16836043.665934224,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,16872789.320203003,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,16878848.30591484,0.0
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,16903746.660637848,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,16910617.505890783,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,16912786.269246444,0.09090909090909091
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,16941914.063434776,0.0
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,16968494.63022235,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,17056604.7394134,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,17057412.249842945,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,17084476.601860087,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,17096242.9265089,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,17115561.503728375,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,17132320.68122625,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,17141380.641911764,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,17189335.74665503,0.0
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,17196469.241121776,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,17222225.995948933,0.0
daeh-ZuoChunGui-XiShi.xml_3,夜不眠朝慵起又向谁言。,17259224.69027575,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,17291596.887325846,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,17299776.088813625,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,17342980.998118285,0.09090909090909091
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,17355076.289448574,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,17452041.08883374,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,17511026.253792297,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,17587287.863348946,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,17625185.00128007,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,17642931.66621321,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,17670092.206577897,0.09090909090909091
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,17670214.38347857,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,17710211.950082704,0.09090909090909091
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,17797398.08848972,0.09090909090909091
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,17798078.599629648,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,17869796.59875327,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,17879041.63374499,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,17969206.01859883,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,17982499.64213595,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,17985693.649211638,0.18181818181818182
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,18007933.918318424,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,18068937.996301185,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,18105832.353584114,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,18110721.62440617,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,18114067.492642604,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,18135741.40685097,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,18255980.412572246,0.0
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,18389783.33131366,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,18463620.957902852,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,18473803.522532273,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,18477268.481502805,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,18480260.324548054,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,18513720.76860883,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,18521391.38905786,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_5,叹一声不由人珠泪如梭。,18524189.693464667,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,18548713.41494833,0.09090909090909091
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,18549651.145827074,0.09090909090909091
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,18563387.789871715,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,18565170.157128513,0.09090909090909091
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,18666938.087341346,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,18681345.642071288,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,18681345.642071288,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,18752880.565649383,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,18756915.999185424,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,18777212.666815933,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,18789891.245695896,0.09090909090909091
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,18821780.078996196,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,18882795.998494975,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,18891076.785324685,0.18181818181818182
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,18898076.109426606,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,18915955.548485868,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,18919110.426508557,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,18977284.3551862,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,18981051.637462985,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,18984027.222779304,0.0
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,18990212.72653678,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,19019178.37077108,0.09090909090909091
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,19021546.49116769,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,19061463.3667415,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,19079873.333562016,0.09090909090909091
daeh-LiYanFei-ErJinGong.xml_3,想必是徐杨将进了昭阳。,19094135.806721248,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,19147662.18655308,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,19148655.024814185,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,19213192.60420643,0.09090909090909091
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,19232828.92975668,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,19275367.500710823,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,19275708.74656172,0.09090909090909091
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,19327076.262630597,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,19330380.666364715,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,19342746.070757397,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,19356048.531094424,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,19387262.65112002,0.0
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,19412321.989463683,0.0
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,19533460.218208425,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,19570890.07753908,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,19610551.58736659,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,19639579.084805787,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,19699062.12991818,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,19732396.057367805,0.18181818181818182
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,19791784.83862455,0.0
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,19878520.768688213,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,19894851.26725673,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,19936957.953789454,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,19967997.52067266,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,19984856.609323572,0.0
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,20009709.097938273,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,20071883.9760395,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,20117854.647825655,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,20127320.242718928,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,20187030.930179186,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,20239961.693459988,0.09090909090909091
