何处悲声破寂寥,0,何处悲声破寂寥。
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,436207108.9217838,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,437051641.71467113,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,438763058.69337803,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,440082420.87151676,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,441179423.15554374,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,441340102.72217041,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,443029993.19436777,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,443586558.25241733,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,443750164.10974503,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,445365251.47550297,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,445444852.42892432,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,446203517.92807245,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,447355280.15215921,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,448471427.66714442,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,450504812.53986388,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,451531032.71114188,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,451698675.92919344,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,453958053.2807374,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,455710041.032534,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,456343352.85150605,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,457857101.59428287,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,458875086.41894406,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,458977283.89618212,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,460376844.86935633,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,462415855.15858459,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,464388205.72238189,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,464903908.27033687,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,465049225.42934036,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,466096911.3896814,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,468039701.92421061,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,469647243.49729413,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,470215858.50217646,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,470767350.07139498,0.2857142857142857
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,472986007.17641813,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,474024040.01614332,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,474583901.9889614,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,475301017.36166322,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,478722795.46006286,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,478723503.70017344,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,478835364.1187796,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,479983634.00531781,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,480032809.63542366,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,480151549.72535932,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,482968000.47430706,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,483276167.87523413,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,483427415.2829718,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,483891791.19429696,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,484306668.54368919,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,485507298.03619266,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,485896563.16033226,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,487296042.37000245,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,491730019.73721528,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,492223004.03237724,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,492503932.81345248,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,493287402.14793748,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,493901078.97504097,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,494124286.4548353,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,495072052.88922882,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,495072052.88922882,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,496882037.45766485,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,497178023.33855683,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,497642893.35503143,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,498109353.85756874,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,498359226.24282914,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,500039024.61630136,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,501427076.46450025,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,502827957.78578627,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,503625746.63802886,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,503875185.65701967,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,504352950.63003671,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,505842229.81111586,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,507033492.33427113,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,507159701.27456987,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,507497792.75962698,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,507800197.2832908,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,510124838.90212733,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,510371331.36899757,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,510930199.28836131,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,511296391.94072682,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,511705933.61290085,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,512117933.66689605,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,513447519.03076309,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,514329125.54594243,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,517446485.22604108,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,518079345.17444372,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,518888142.02900487,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,519070582.34306872,0.2857142857142857
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,520480772.29309624,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,521827838.65745389,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,522712407.75879765,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,522728636.63857508,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,524085005.03779465,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,525070911.78450209,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,528457611.53098881,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,528664361.28210598,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,528961337.41253388,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,530032708.11589879,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,530445082.43467581,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,533475796.64501166,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,533475796.64501166,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,533523762.43082112,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,533632900.71444589,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,533783257.53487641,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,534420369.0635336,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,534529745.32253224,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,534996987.9466837,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,535005343.00714362,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,536196938.5565626,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,536951857.02056408,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,537753427.58296144,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,538350800.2012161,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,538935882.81169319,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,538988252.69183111,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,540492873.39808929,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,540634686.34684289,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,542089530.78532851,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,542333587.99052572,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,542907469.66573298,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,544432448.69056559,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,545437416.19355416,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,545805776.41985214,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,547468790.34717786,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,547532068.56707621,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,548506472.89075732,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,549008378.62733948,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,549214219.8641392,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,550205157.87470984,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,550915054.17137492,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,551535427.04240012,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,554534564.31891692,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,555454391.46987832,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,555756300.4989965,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,555949696.63975501,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,555978042.7963748,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,557511002.15735078,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,558007819.47020054,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,558377868.97292268,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,562121612.19280839,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,562124190.05367327,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,562424952.63604712,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,563570284.72977448,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,567678332.54243171,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,570683500.19505942,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,573057157.43376684,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,573057157.43376684,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,573123285.88347423,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,573425212.61245561,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,574630106.72145486,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,575214976.03010273,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,576887723.60796213,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,577507244.72068489,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,578681725.13437259,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,581202410.84371173,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,582179774.05519652,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,582481363.67344069,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,584032486.68313682,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,586904125.1429292,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,586964560.29362869,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,589886728.29300261,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,591909077.78303623,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,594258855.34435725,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,594341292.20558059,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,594438941.85167372,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,594891354.84219003,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,595097786.44521117,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,598690976.70208967,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,600517044.79544795,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,601590718.26241136,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,602159412.77108312,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,603233383.66650534,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,608998713.18583882,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,609626164.81087816,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,610220832.59516263,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,610689845.34167552,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,612554350.76853371,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,612555214.1990273,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,612885514.58246124,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,615336468.32639098,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,617707036.03570151,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,620082441.28531063,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,620859320.53667688,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,622383935.98613167,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,622458695.77125645,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,624296322.89404178,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,626742496.7045995,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,630497290.63076913,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,630823723.85079134,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,631408967.08117938,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,633514878.76035821,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,634632846.25441742,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,635024897.56137979,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,636466251.53733993,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,641403874.71877265,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,641940034.01492643,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,642584064.49591506,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,642619034.58374619,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,643274241.21941483,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,643955558.97890007,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,644251628.12803197,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,645190170.15562749,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,645790017.4281348,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,646491054.92452884,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,648286127.87728298,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,651310493.82545424,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,651310493.82545424,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,651682414.59300566,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,651898171.58664393,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,652535526.58213484,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,653931361.22822988,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,654159501.6210258,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,654774498.24831009,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,655371806.38819659,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,655680491.24265122,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,655785216.33594942,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,656800402.17115259,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,656858386.27244997,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,659368126.32927454,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,661629687.86726022,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,664180754.33531952,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,664802997.67606008,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,666264094.15336621,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,670219732.44796157,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,672820607.19457448,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,673362325.82886183,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,673757483.41036165,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,675647078.70572209,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,676012072.92176688,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,678169143.46755993,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,679991645.97607708,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,684218026.45458388,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,686417534.40132308,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,686668631.52029014,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,686773140.16464877,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,689443707.7555542,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,689555416.00650489,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,690769980.92667437,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,691699286.7479763,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,694881907.94813752,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,695126499.44192147,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,698566058.85687268,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,698633412.3308723,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,700110079.65201998,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,700186047.57203281,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,704656078.49712265,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,704937740.67983544,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,706118475.9726404,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,706812360.87163401,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,709973119.65182197,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,710831050.86675322,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,711507619.87026489,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,714560104.96041596,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,715781003.20908189,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,715845845.72855604,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,716617111.09726548,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,717164152.27979743,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,718314617.98168874,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,720209245.92387259,0.0
