何人来把书信寄,2,何人来把书信寄？
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,3774696984.5467935,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,3775932762.5389323,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,3776651907.3684764,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,3786856404.7268705,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,3791208508.6033969,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,3796546700.4677095,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,3797093846.1415372,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,3826606384.9299908,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,3833185013.5498648,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,3835143994.3437219,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,3836968920.7173533,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,3840674542.2151394,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,3842850212.8917289,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,3847930400.634336,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,3853503499.0659819,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,3859123449.5036173,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,3871450263.8317714,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,3875573988.6874928,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,3876102177.1927819,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,3891689708.750082,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,3895908480.8257542,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,3896826644.2060843,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,3918514231.7620449,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,3919810210.0398154,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,3929556159.6461201,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,3931095032.0249228,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,3931320881.6183519,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,3933383332.8853054,0.14285714285714285
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,3939877391.6928854,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,3941515642.0250173,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,3942136737.8963971,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,3945611140.0637846,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,3961459953.5037742,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,3973607605.265626,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,3996706270.5456438,0.2857142857142857
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,4003912354.2408142,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,4019640234.2992229,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,4047485350.8480029,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,4061562974.9553766,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,4062544576.0323701,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,4079035608.9717941,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,4083605341.3150034,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,4093465021.2758622,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,4096049530.9008527,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,4096855949.2231517,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,4113126936.5154152,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,4129443587.8492389,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,4129862500.9807458,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,4136712800.6827841,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,4149470453.8775334,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,4159923264.2789626,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,4162871674.7924633,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,4164484766.0188589,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,4173517816.4091372,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,4174292735.302743,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,4176795694.993856,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,4193130616.0511355,0.14285714285714285
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,4204369524.0983696,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,4205406035.5743427,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,4221193606.3867579,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,4243432910.2084055,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,4245565573.4822636,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,4246272496.4951482,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,4276649165.1143565,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,4286136763.2908468,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,4288821629.8298764,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,4290497860.7446704,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,4297891730.4894619,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,4305013830.1037788,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,4307580540.5213604,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,4307952345.8892431,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,4314225471.4175987,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,4321774709.3356028,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,4333869435.2872906,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,4334479076.3559046,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,4343718018.295805,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,4349207422.9878922,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,4354896975.0173016,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,4360903166.2793779,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,4363530642.8709955,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,4388383717.2804489,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,4400865839.0533781,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,4400865839.0533781,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,4410650374.2863026,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,4421985273.3491077,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,4425574559.3318253,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,4445051384.0141239,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,4453383707.6800776,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,4463189229.9102583,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,4475254135.9180031,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,4489520025.5683346,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,4492388952.3460188,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,4528694052.4256926,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,4528742903.1530285,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,4537393494.2794428,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,4537550372.0736818,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,4559224648.8083563,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,4562323911.5263281,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,4585721153.1367922,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,4586471117.3474846,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,4595867198.8483191,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,4595976551.2208166,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,4616127097.8519068,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,4628534683.2631426,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,4629259812.3453999,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,4631479521.8238077,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,4639334296.8158073,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,4641449551.4933863,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,4644271830.2856407,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,4676447544.9575338,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,4693831534.659049,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,4703922945.5756121,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,4723374170.7237225,0.14285714285714285
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,4736949953.8350391,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,4749601545.0148535,0.2857142857142857
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,4749681279.5470171,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,4749684819.1554327,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,4753530568.0031462,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,4761562436.7167883,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,4806422824.761241,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,4814624160.5816107,0.2857142857142857
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,4827214022.2105322,0.2857142857142857
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,4830564135.2771864,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,4848950202.5004597,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,4856319131.3122377,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,4861313394.2362909,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,4886315575.9365721,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,4898133618.7567453,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,4912041600.3100729,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,4912273626.2549744,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,4915829981.6332455,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,4926613529.0823812,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,4926711293.6686907,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,4950978442.5267687,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,4951991520.8415499,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,4965841606.8211937,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,4976930851.8288527,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,4979847113.8744221,0.2857142857142857
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,4994492529.4267159,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,5014087112.1626415,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,5024636374.605525,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,5026978355.5449038,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,5030422583.1417189,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,5045454188.8209515,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,5047584721.4389334,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,5062919627.6057034,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,5069723916.5446129,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,5078163746.7086134,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,5097504622.5949507,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,5099308670.0962248,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,5114732434.4887867,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,5122585759.9986506,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,5184636116.3806591,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,5190661101.0320072,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,5195992191.2122765,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,5200924008.9016285,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,5213604177.1978855,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,5259227386.0192642,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,5265328810.8938456,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,5287783820.4741449,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,5304257218.9199257,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,5311315601.5675049,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,5317435464.8799372,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,5322086482.7245007,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏（啊），,5333787610.6131887,0.2857142857142857
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,5335095181.5363979,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,5355386525.3769226,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,5362372600.2362995,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,5373150240.0892801,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,5378925946.8776579,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,5388538535.9817905,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,5444592989.879756,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,5511234565.8411551,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,5531212251.9751034,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,5544902772.8241396,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,5551945771.7744646,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,5594437075.9419622,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,5594829429.607585,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,5597865424.0601006,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,5647374094.9257307,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,5659499112.3024359,0.14285714285714285
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,5696589214.6403379,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,5700382993.6252213,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,5717152452.4794607,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,5723048693.820653,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,5764069831.9266491,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,5766145371.8275309,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,5803155309.0122814,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,5902260073.9657364,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,5985031345.4467926,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,6013376758.0428877,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,生死二字（喏）且由他。,6024079729.9206152,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,6048135276.5788126,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,6069724339.9964914,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,6118192053.8155985,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,6131625440.524807,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,6144156622.8732882,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,6428538683.5028582,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,6496290668.5563936,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,6496290668.5563936,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,6690530777.7296333,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,6907105470.685915,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,7070606455.2856922,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,7129536428.3118601,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,7213244401.8592005,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,7392283503.5846577,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,7763180275.7082138,0.0
