唤起我破天门壮志凌云,0,唤起我破天门状志凌云。
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,987897962.04509437,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,991413926.69878697,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,992655152.31351078,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,993989249.61602128,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,994870210.76944447,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,997333289.09853244,0.2
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,999184146.45872784,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,1006736985.8032943,0.1
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,1010416484.9465123,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,1010417172.3752255,0.1
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,1014374581.4580992,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,1015148691.9773713,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,1016228479.3007567,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,1016702360.5252726,0.1
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,1024760933.1652552,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,1038873180.4495134,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,1046724365.2059591,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,1053900527.2355664,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,1055097204.7642099,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,1057803006.5984631,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,1059677296.5864658,0.1
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,1066104009.9086281,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,1069609110.4885664,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,1071192637.680705,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,1071349108.8494788,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,1071349108.8494788,0.1
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,1076678508.3926919,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,1078519651.5483212,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,1085435489.6505756,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,1088212235.8520217,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,1088480147.5352559,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,1097248929.8696625,0.1
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,1098248277.5949473,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,1103636298.4972515,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,1107392102.7457311,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,1107392102.7457311,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,1111764632.1584415,0.2
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,1112834316.1652644,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,1113348609.6524007,0.1
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,1116817860.1648145,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,1116971484.5386624,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,1122200698.7000146,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,1122880637.4302464,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,1124319545.1749344,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,1134551228.3269022,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,1137633388.7230847,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,1144376448.3111994,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,1145983650.5074105,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,1148239903.8027797,0.1
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,1150855321.0242558,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,1155407352.0323794,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,1157886621.0444918,0.1
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,1158938633.1524699,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,1164405394.5799501,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,1165181162.9620442,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,1168499766.8180506,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,1169029295.998641,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,1173914978.2914097,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,1174543179.9047298,0.1
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,1178277370.1901538,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,1178334380.26896,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,1181725734.0748916,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,1182365839.5750263,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,1191070774.8244903,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,1191485958.4672453,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,1192159251.8535829,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,1204185022.8964214,0.1
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,1206336125.2816844,0.1
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,1216382667.632169,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,1217845832.6764474,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,1222502436.6243336,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,1224181133.4729044,0.1
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,1229531667.028301,0.1
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,1244101389.0375581,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,1248802523.7751138,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,1250210831.3468707,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,1251830261.1745341,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,1255419622.6757026,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,1268258710.2249758,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,1270683808.5672872,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,1273755707.3700135,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,1275210044.7568698,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,1275210044.7568698,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1275338703.6438785,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1275338703.6438785,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,1278167623.1108098,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,1281414884.9644241,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,1289104713.7708321,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,1291105424.5912492,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,1297635732.9122851,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,1299304395.7988713,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,1299331459.6905313,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,1303815295.6664979,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,1308991941.1126986,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,1309771099.4636738,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,1315019098.3926778,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,1317686206.8833768,0.2
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,1318303446.7220881,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,1327720693.8475804,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,1335496309.9883797,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,1336190100.7116942,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,1347024322.2556109,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,1350206839.2002103,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,1370418986.4618049,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,1375879228.5184603,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,1376257559.2752364,0.1
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,1378699907.2163422,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,1385717677.9444053,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,1385889851.9295604,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,1392716450.9518802,0.2
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,1395282729.1335926,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,1397049722.2019365,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,1399376677.6761291,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,1407152909.0450914,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,1410460192.4784117,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1411041984.0410118,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,1412324459.8341095,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,1417057316.3261185,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,1418197779.2726371,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,1431577851.5195651,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,1434077769.5073445,0.1
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,1437625587.2137082,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,1439945983.7928951,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,1440025125.3698123,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,1446683952.8671405,0.1
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,1459143753.811342,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,1465931806.5365694,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,1470533507.278929,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,1474438681.0552998,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,1475425836.816592,0.2
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,1476321337.5872555,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,1477658586.3701899,0.1
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,1482057295.367317,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,1488276154.5795207,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,1488621858.6992433,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,1489461124.5796993,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,1489872719.2821712,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,1490101600.3007557,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,1491270555.776051,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,1498906997.9067984,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,1504967500.7355912,0.1
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,1505650241.2794499,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,1507161405.0655396,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,1507161405.0655396,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,1520512340.0150383,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,1526069836.8429546,0.1
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,1538738496.6544425,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,1541136871.1093564,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,1559250919.3868837,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,1559270031.2975571,0.2
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,1561237982.9590108,0.1
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,1562221114.1483757,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,1562968411.956835,0.1
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,1566815352.0034785,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,1568583972.2673969,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,1590627337.0018988,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,1591697118.6055043,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,1600848821.3083782,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,1606951265.9760351,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,1614704835.6237202,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,1622860374.2771361,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,1625649649.7882285,0.1
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,1628748625.3071573,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,1629207117.5653031,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,1630073470.5620606,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,1638283833.9027364,0.1
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,1638536324.9394116,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,1642991861.0450373,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,1644420424.9299772,0.1
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,1650485873.5034873,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,1651461070.8913329,0.1
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,1655748779.1774845,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,1663898960.9557865,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,1666785379.5297546,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,1669847671.7474613,0.1
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,1674424874.6409407,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,1676217153.7583969,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1678823132.2259915,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,1684620372.3187566,0.1
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,1686547196.4208677,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,1694158482.2577224,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,1696390139.6082704,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,1711675457.0874252,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,1720065212.6901019,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,1722615204.8932464,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,1726758586.599864,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,1731787048.8782454,0.1
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,1733089938.5212543,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,1735762171.3978186,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,1744952069.0786843,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,1745102646.7054272,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,1745531220.715265,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,1751355404.1420708,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,1752411392.4865246,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,1762566891.6745689,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,1764968833.6015577,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,1766074229.5152936,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,1772758552.8223486,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,1774281481.0106568,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,1786534742.8622611,0.1
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,1793185015.5020804,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,1801997643.8575289,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,1806922420.7834964,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,1806922420.7834964,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,1815611694.0090134,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1817923417.4079044,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1820211134.2126262,0.1
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,1827966662.3482156,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,1831338570.1058517,0.1
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,1832022722.794039,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,1840613363.3140225,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,1848584543.8316483,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,1861476165.1320565,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,1862582163.7262945,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,1862786078.3488846,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,1866516983.9830148,0.1
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,1875893681.1114902,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,1880380329.8897591,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,1885038664.4614022,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,1892308440.0527396,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,1905679093.0265894,0.1
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,1917760968.1509125,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,1924811910.6445572,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,1924811910.6445572,0.1
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,1941782456.465342,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,1942963513.337054,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,1947015564.1378167,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,1949694275.4868047,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,1951156589.7599781,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,1968243693.9129987,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,1968243693.9129987,0.1
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,1969767036.5664034,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,1975901116.6633677,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,1980623049.1112852,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,1995663907.5704191,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,1997104896.6857212,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,2006846936.1083856,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,2014026796.9992776,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,2016752790.5122867,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,2017019677.6147718,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,2017333091.7490981,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,2017337020.0532835,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,2020769862.8226466,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,2028626261.7730699,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,2029286335.2950988,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,2033848677.0948334,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,2042707444.8652666,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,2043236436.6293173,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,2046297177.1970201,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,2046883949.0324469,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,2055371668.4577198,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,2057953249.6882083,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,2061535447.9585264,0.1
