猛听得金鼓响画角声震,0,猛听得金鼓响画角声震，
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,716793939.83349383,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,722730777.33864677,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,723317119.81816494,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,728334836.72049844,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,729780913.04119194,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,730175385.53839052,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,730392092.06587231,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,733426017.64812744,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,734113668.70734346,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,736455625.51256526,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,737492375.42512298,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,742031144.97264493,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,742228120.51839876,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,744686891.07958078,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,745881799.69173062,0.1
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,746897000.01437795,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,747601851.1910696,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,748270204.94558728,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,750982607.64504004,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,753349122.68267,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,753811184.60211253,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,755359249.45406389,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,755971620.54048634,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,757690821.33523428,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,758043330.31442249,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,760376701.4191947,0.2
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,762903094.23849595,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,763625625.66036522,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,766651407.03371739,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,767670338.91919959,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,768513764.1837821,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,770021925.60722089,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,775004966.7680366,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,775276193.13366318,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,777103483.74585557,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,780089811.63583469,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,783462246.64429319,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,787886246.39251924,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,787953033.11585093,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,791157869.09110808,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,791157869.09110808,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,792674871.67760527,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,792879135.14925599,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,793563497.99639297,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,794870367.34835267,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,795235764.10148489,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,795411558.99157882,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,797239257.36074758,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,802157263.24795222,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,803200389.84869754,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,803492589.11351252,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,806631199.10633433,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,806678843.83016586,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,814390102.95556486,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,814512961.93323815,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,816202274.60460269,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,818224170.59829271,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,818530229.50691807,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,820842893.49545729,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,822086138.10053074,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,823311424.25744605,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,823320869.51044083,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,827120023.52782941,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,829246492.69775498,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,829827105.94778979,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,830979498.52785742,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,835607149.56624305,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,838649007.82668579,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,838967167.42194068,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,842574631.52083778,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,846339109.92094374,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,846476719.17555702,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,846579843.36446285,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,847762852.49065137,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,848222389.12941229,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,849467736.90606189,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,850209885.1898042,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,852203229.51476383,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,855347111.283373,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,856181884.00788665,0.1
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,857114341.75934982,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,859667967.9626447,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,860832575.51503384,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,862843252.48063934,0.1
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,863890177.35783577,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,866114224.55245757,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,866574237.43534553,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,869204218.87660611,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,870356259.85839343,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,870911357.74681246,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,873380051.46327162,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,874726565.17077518,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,877463037.19549155,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,881152644.34239209,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,884627262.66266716,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,885821737.35086286,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,888166408.29679048,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,893357822.40492773,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,902751468.40043044,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,906308261.74991834,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,906482189.21261609,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,915622427.462201,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,916862324.18886995,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,918372368.0594821,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,920645230.34370089,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,921905086.40059733,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,922292368.32830226,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,922798962.52592003,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,926348424.63378036,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,926780583.94624352,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,932722830.13570046,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,932985376.76033878,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,932985376.76033878,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,934076237.23043478,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,936651174.31080508,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,942146664.60595775,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,944382290.70231366,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,945835462.77132416,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,946274248.77234495,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,952825913.83824015,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,956030248.12069213,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,960535146.96407139,0.2
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,963712019.45032918,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,964954162.060022,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,966816589.72027981,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,967118709.00840235,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,968005829.83561301,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,968859782.28427482,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,972600702.16115463,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,973729606.38779628,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,975872328.91033316,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,977182280.71875012,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,978051932.46003032,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,979891404.53275859,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,980709746.58856559,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,988559423.36828244,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,992155671.38660765,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,998045244.70522785,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,1004899193.0235268,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,1016667710.5899012,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,1017459435.1943041,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,1018843319.656691,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,1021400263.2091316,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,1022028412.3574361,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,1026005473.6710955,0.1
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,1026886268.961292,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,1032572551.0231153,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,1033846642.7008687,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,1038959365.7328229,0.1
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,1039047886.9592167,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,1039805029.0388287,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,1042972104.0653441,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,1044653283.5508996,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,1049381399.2509145,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,1051431911.1092,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,1053754826.8250871,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,1057821032.2494606,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,1061507410.6699948,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,1062286416.7605121,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,1062915943.1137615,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,1063137181.5235864,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,1065877740.9885343,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,1066886259.5362407,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,1067161942.7984413,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,1071418824.3887814,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,1071444936.7069061,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1073289468.3741622,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1073289468.3741622,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,1076349478.7115948,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,1078076102.0062644,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,1084022619.9168766,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,1085627746.4842148,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,1086241347.1014652,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,1087258722.9031494,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,1088596492.3437104,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,1089329323.1339474,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,1091151890.9096673,0.1
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,1092048142.459661,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,1097617585.3716147,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,1105171867.1898322,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,1106712861.4233599,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,1106712861.4233599,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,1110285804.3041267,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,1112672215.6498523,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,1112839415.0273514,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,1114051849.5737627,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,1122108924.1874211,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,1126790133.2884035,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,1127729110.9184272,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,1130862482.8876109,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,1137156978.8905597,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,1137288493.0416336,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,1138188108.9735048,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,1142622363.3690066,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,1143116073.3250887,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,1143685124.0156667,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,1144549160.1877904,0.1
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,1146845339.4431195,0.1
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,1148205392.5401654,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,1148285067.2199433,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,1148613480.482214,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,1152462112.9620237,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,1153454534.2252002,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,1154227897.7935476,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,1162887579.3279381,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,1168404256.7192879,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,1171828248.1118312,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,1174531205.5228138,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,1175083552.2139897,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,1177881993.7573721,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,1179438570.5572138,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,1182484556.8045392,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,1188537379.0369673,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,1190250378.6393998,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,1190728431.1491158,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,1191101672.2010758,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,1193000606.4916534,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,1193540051.748266,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,1195605547.2228048,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,1195908735.8449104,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,1196798180.7598031,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,1197167212.5369539,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,1204584760.0417237,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,1207483356.9155667,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,1210701334.1909251,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,1214292177.7211528,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,1216453722.113965,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,1217551651.2318347,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,1217645497.961236,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,1220463140.3644931,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,1220964567.8441653,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,1221376645.9794559,0.1
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,1221479124.8936503,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,1222879847.0306432,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,1223297732.0947354,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,1226877762.2598207,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,1227032006.3188188,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,1228614442.7106192,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,1233943215.4190664,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,1234130186.5806468,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,1234130186.5806468,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,1236799782.5265357,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,1237710990.8655589,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,1239129671.9814389,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,1239131013.5545511,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,1240392374.9193971,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,1241306085.6111181,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,1241588969.5461473,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,1246215076.2950299,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,1246529305.6420026,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,1249554538.6425016,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,1257731252.9819789,0.1
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,1258501045.1974549,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,1258577103.1157138,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,1262552398.1483791,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,1263199188.8293905,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,1263542383.7481909,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,1264189356.5759919,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,1266639590.09568,0.0
