唤起我破天门壮志凌云,2,唤起我破天门状志凌云。
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,14084942.129078109,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,14110270.595298836,0.0
daxp-QiaoLouShang-HuangShanLei.xml_15,你爹爹到如今未转家门。,14114864.088507064,0.1
daeh-WangChunE-SanNiangJiaoZi.xml_3,老薛保好一似浪里舟船。,14172334.852155676,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_3,等候了你妻子同见阎罗。,14225435.940324806,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,14240543.598102927,0.0
daeh-ZuoChunGui-XiShi.xml_2,奴这里心中痛玉颜清减，,14289641.923007399,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,14348151.817032788,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,14464428.997017546,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_1,有谁知一时错被逐宫廷。,14532274.023803947,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,14597457.561847582,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,14660240.4930497,0.1
daeh-ZuoChunGui-XiShi.xml_3,夜不眠朝慵起又向谁言。,14739661.469864201,0.1
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,14756475.080049857,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,14758913.330624355,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,14768527.926382327,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,14801078.913099773,0.0
daxp-DangRiLi-SuoLinNang.xml_1,霎时间日色淡似坠西山。,14964596.070429331,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,15013048.007072305,0.1
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,15017685.900104059,0.1
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,15017685.900104059,0.1
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,15048041.915197119,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,15062258.209782295,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,15096512.095572455,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,15147739.294969212,0.0
daeh-ZiNaRi-ErJinGong.xml_6,徐小姐把守在宫门口，,15210252.312375432,0.1
daxp-LaoDieDie-DaYuShaJia-1.xml_3,等候了爹爹回细问根由。,15273673.465275967,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,15303426.645662589,0.0
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,15350454.448779242,0.0
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,15382910.462828767,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,15394507.42371425,0.0
daxp-DangRiLi-SuoLinNang.xml_15,囊虽小却能做续命泉源。,15411169.277836304,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,15411467.816906922,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_6,又谁知平白的闪跌一跤。,15615309.625195464,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,15620869.69482409,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,15651367.831071714,0.0
daxp-DuiLingHua-BiYuZan.xml_3,也算得人世间美满姻缘。,15701895.400897333,0.0
sdxp-SuLongWei-WuJiaPo.xml_41,与你娘做一个安家钱。,15756146.418214951,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,15814539.550279604,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_5,最可恨鸨儿叫我接客人。,15862785.819539279,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,15870169.945332417,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_3,贫穷人得了志比富还强。,15995235.083770705,0.1
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,16039653.585770234,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,16077206.347613895,0.0
daeh-CanQiQi-WuLongZuo.xml_2,千金休哪曾受磨房景况，,16092551.637319872,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,16146584.213946631,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,16308779.519868443,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,16384782.892703267,0.1
daeh-NaRiFeng-YuanXiaoMi.xml_7,不如早死命归西。,16416132.046005189,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,16438605.745061569,0.0
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,16510814.134000881,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,16516647.715253374,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,16523497.633049209,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,16531965.501738237,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,16569752.091909384,0.1
daxp-NiDeFu-FenHeWan.xml_1,全仗你打雁养娘亲，,16705538.067071192,0.0
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,16722786.401821719,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,17124657.423005875,0.0
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,17135265.443006717,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,17178405.272192579,0.1
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,17189642.998994187,0.1
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,17221280.794028278,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,17229355.528833136,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,17232148.099147718,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,17287401.939127542,0.0
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,17345681.829298433,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,17346519.94718916,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,17376849.346054662,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,17384894.89629798,0.0
daxp-MuQinBu-FengHuanChao.xml_5,活在世上也枉然。,17413272.51612024,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_3,等候了爹爹回细问根由。,17420363.057735484,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,17426306.639158111,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,17457374.152366012,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,17487562.777175691,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,17492019.69814913,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,17571001.515356541,0.1
daeh-ZaoBuXing-HeHouMaDian.xml_9,只骂得贼昏王扭转身驱、闭目合晴、羞羞惭惭一语不发，,17621244.360974435,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,17643775.274241079,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,17655625.816538326,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,17828034.368020836,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,17904041.111404341,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,17905473.294294205,0.0
daxp-WoDeNiang-XinAnYi.xml_3,却原来母亲到儿未知情。,17955625.892404903,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,17986652.988523558,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,17998507.080505107,0.1
daxp-XiShiNv-XiShi.xml_5,对清溪时照影自整罗农。,18115598.832036637,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,18118664.076878808,0.1
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,18122427.397595741,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,18127175.288674235,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,18200423.645864945,0.0
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,18353394.800842959,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_1,行不安坐不宁情态缠绵。,18370156.573974755,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,18409204.490657929,0.2
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,18411711.001774736,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,18436732.841444653,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,18459364.55467305,0.1
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,18490423.557912014,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,18503387.843345523,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,18585603.576219775,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,18646827.20113216,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,18838128.830534972,0.1
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,18865767.767314121,0.2
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,18933409.060925554,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,18978849.170573693,0.0
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,19028204.765544489,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,19103379.209539358,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,19164182.130583342,0.0
daxp-WoZhuYe-SiLangTanMu.xml_5,阅兵书看何人前来何安。,19217545.057570737,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,19236675.835758995,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,19329024.33272345,0.0
daeh-CanQiQi-WuLongZuo.xml_3,担几肩头晕转体若筛糠。,19342301.310275823,0.0
daxp-DangRiLi-SuoLinNang.xml_13,怎奈我在轿中赤手空拳。,19348468.372172385,0.1
daxp-QiaoLouShang-HuangShanLei.xml_5,猛听得窗儿外似有人行。,19432726.772177309,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,19461241.528948735,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,19477954.93285118,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,19499325.14453724,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,19542073.756636601,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,19549680.465766054,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,19585625.805546518,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,19611187.675608054,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,19734583.045212757,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,19783975.364221126,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,19863815.703753944,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,19878249.400702935,0.1
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,19884994.09357376,0.0
daxp-DangRiLi-SuoLinNang.xml_11,为什么悲切切哭得可怜。,19908540.246763535,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,19981734.476497877,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,20006603.574782982,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,20074211.739562225,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,20171010.502162281,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,20190950.221111406,0.1
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,20215234.506944153,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,20234686.436431047,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,20285558.210659377,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,20482106.290631272,0.1
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,20655013.566124119,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,20670025.74611783,0.1
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,20734504.732431091,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,20797270.601560414,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,20809610.302675333,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_1,到叫我桂英儿挂在心头；,20898734.733475246,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,20931865.770263173,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,20964921.65095659,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,20975967.999533899,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,21042882.433970645,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,21062521.078605346,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,21096033.888404015,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,21140525.782988545,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,21269546.510596342,0.0
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,21316105.000002306,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,21322999.068155888,0.1
daxp-LaoDieDie-SanJiZhang-2.xml_3,这样人得了志比父还强。,21412710.261008445,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,21431503.843809467,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,21453736.479044914,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,21621536.786181927,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,21683076.205231071,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,21742573.366478708,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,21889393.504874844,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,21923223.718143653,0.1
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,22165440.670164127,0.1
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,22245776.954645567,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,22273618.579612482,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,22284992.984043609,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,22290875.48481185,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,22379785.362859048,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,22390536.697633009,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,22498093.785888445,0.1
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,22522420.684171639,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,22611119.372029424,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,22717591.502023827,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,22766930.882550441,0.2
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,22780821.480146378,0.0
daxp-LaoDieDie-DaYuShaJia-2.xml_1,倒叫我桂英儿挂在心头。,22844092.328617673,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,22922751.711213257,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,22960594.984922733,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_3,我的父名姜绍贸易天涯。,23095938.651644528,0.2
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,23128138.595682766,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,23292396.55765548,0.1
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,23371195.247160777,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,23512374.000610761,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,23535044.461666267,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,23575474.64684334,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,23601350.559062846,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,23641589.042574238,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,23652443.688411925,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,23679442.77194494,0.1
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,23679442.77194494,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,23735978.060337123,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,23828539.011985894,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,23915023.270111077,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,23927377.851952501,0.1
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,23949340.577024586,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,23972337.40104283,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,23988870.376082409,0.2
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,24016054.271957763,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,24028814.246097688,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,24080807.299073346,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,24099083.241525736,0.1
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,24133272.461300101,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,24200437.555835947,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,24299733.695853662,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,24372493.224220239,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,24382084.739890102,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,24397731.425777767,0.2
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,24402975.270260129,0.1
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,24406061.388817243,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,24415042.520656452,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,24548498.615003657,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,24665539.18509122,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,24693276.493888751,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,24726828.240668941,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,24802168.14062392,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,24961436.103800092,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,24990631.183141388,0.1
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,25072315.293817025,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,25101844.739202294,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,25107430.969292883,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,25134583.92592388,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,25337398.3972142,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,25347328.002830274,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,25385964.72566941,0.1
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,25497785.804000963,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,25503775.501789931,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,25511921.611077145,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,25541247.166167721,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,25552617.691744179,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,25625131.009288076,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,25650419.779994961,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,25712066.862797257,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,25724500.643912416,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,25850178.472100109,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,25881968.283043068,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,26071913.547375228,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,26119827.769537505,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,26236170.621022332,0.1
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,26273042.344211388,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,26443568.366716258,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,26553290.276772976,0.1
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,26614485.831483617,0.0
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,26642464.062173348,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,26802806.476220809,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,26822040.397751048,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,26841958.296200879,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,26850358.333246022,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,26995754.124575231,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,26998776.678107794,0.1
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,27030222.367564235,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,27103425.609827753,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,27109183.007137232,0.1
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,27289139.539874732,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,27442945.062085945,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,27457552.829119101,0.2
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,27489443.969892986,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,27503329.117931828,0.1
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,27557688.093590241,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,27584179.998816643,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,27669108.938329428,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,27669108.938329428,0.1
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,27789504.131014988,0.1
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,27844511.598537751,0.1
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,27867160.826103605,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,27886871.579551868,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,27907351.146952908,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,27922539.624158457,0.1
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,27943568.918414105,0.1
