唤起我破天门壮志凌云,0,唤起我破天门状志凌云。
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,280338231.45473832,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,282653733.97884887,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,284426931.70819038,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,286156570.5114612,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,287259233.6379829,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,288079087.17017639,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,288080662.22887647,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,288416231.80306005,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,289380786.85907394,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,290823111.46164435,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,291660084.44165009,0.1
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,291821442.76409012,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,292094702.6496619,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,295772837.19861943,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,295968841.9710896,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,296645506.26227504,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,297859005.92049092,0.2
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,298824399.2059769,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,298824399.2059769,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,299323124.19773066,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,299672199.94748032,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,301278077.57927394,0.1
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,302005175.48896867,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,302044072.51259142,0.2
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,302117823.67419779,0.1
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,302858243.61602813,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,303967155.48979956,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,305053621.94507313,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,306673877.23503834,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,308335177.1689707,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,308567165.61488116,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,309201951.03821224,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,309422341.14594728,0.1
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,310130993.05579948,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,311241860.26992959,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,311821058.58365583,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,311821058.58365583,0.1
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,312591798.86174309,0.2
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,315622375.24776101,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,316129753.23353446,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,317942023.57583672,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,318588827.51725423,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,319536796.43764371,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,320076471.36721951,0.1
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,320382790.57591593,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,320473097.95344359,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,321939245.43702233,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,323245074.19554067,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,323963068.58239955,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,324018279.02114528,0.2
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,326322292.42521977,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,327097152.82293224,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,327746464.98398995,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,329105611.62971222,0.1
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,329472171.19476569,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,329520595.35247874,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,330084761.15692252,0.1
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,330209397.84385395,0.1
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,333054641.47049165,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,333928775.69807291,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,337471588.93611795,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,340049472.00280398,0.1
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,341684470.59740347,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,342556879.09050059,0.1
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,342823122.0743171,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,343421580.26474196,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,344106735.61561382,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,344692291.77429861,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,349743228.04067451,0.1
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,349765376.60599548,0.1
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,349885499.75890988,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,350601671.32942671,0.1
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,351173926.01763666,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,351581428.85312802,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,351847723.72310567,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,352176079.42680043,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,352294442.00813597,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,353098918.68493766,0.1
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,353265145.94730949,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,357180790.60858071,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,357421788.04433048,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,360026975.51833868,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,360026975.51833868,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,361593122.86851954,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,362964136.88368267,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,366687020.75712055,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,367293490.74624485,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,367293490.74624485,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,368935428.47663963,0.1
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,370025283.55484265,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,371460810.91336852,0.1
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,372754972.68379575,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,378071581.9045406,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,379599763.8409583,0.1
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,380985614.751791,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,382120019.9669559,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,382153863.99432284,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,384860974.15862501,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,385860251.31538171,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,387378121.24220002,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,388294519.14589566,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,388418122.43411738,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,388773103.80610466,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,388880238.7068122,0.1
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,388939433.27993608,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,389203704.20328945,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,389878815.86269432,0.1
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,390759549.24662584,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,391726381.18958253,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,391824516.30592126,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,393531125.54846662,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,393926288.27351135,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,393975785.21821779,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,395487342.49910182,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,400841778.44796985,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,401158534.72685218,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,402987578.56774515,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,406347001.81158507,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,407624179.99947584,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,407624179.99947584,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,408573069.86266482,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,409902866.83345759,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,410153736.1601088,0.2
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,412014970.73398942,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,413608992.40369636,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,415970522.46801704,0.1
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,420389632.74353808,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,421590951.66292262,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,422122797.78579497,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,423152756.46332967,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,424015621.48355478,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,424642055.87675649,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,425588490.86053902,0.1
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,425976594.78233951,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,428300529.87846208,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,429131856.0429728,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,430271065.34120142,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,433926019.62268609,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,435406912.66822666,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,437248712.54347879,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,439170677.72154486,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,441996165.71496618,0.1
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,443160200.79543751,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,445087657.92736781,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,447733135.91665107,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,451098394.92852861,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,451305926.91388297,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,452601334.01413828,0.2
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,453148925.1027562,0.1
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,453533083.43168658,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,456034153.94371086,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,457583988.18251258,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,458068073.30004877,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,459772579.44129175,0.2
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,461912302.90724653,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,463331745.14893007,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,463831200.38110316,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,465106914.24147791,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,466864183.66074961,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,467204812.6830489,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,469647851.0621779,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,471377468.17445844,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,473053294.01394075,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,476042169.25656098,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,476225781.53707743,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,478525541.95113736,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,478912316.79151142,0.1
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,481508646.71739638,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,482104836.61390233,0.1
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,482684190.31832194,0.1
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,484816452.68314981,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,485288713.59731048,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,487925828.03185654,0.1
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,489055605.97490877,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,489364997.67356992,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,491965419.32402962,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,493645617.77316451,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,495048678.0235064,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,496834549.58453351,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,501223722.99890602,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,504496347.65036619,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,505397563.21720129,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,505939319.05852151,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,506391963.9197154,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,506552248.77353418,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,510572517.76309097,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,514292256.10632348,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,516215206.73195827,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,516635045.10451716,0.1
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,517061161.27910477,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,518294644.51649487,0.1
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,518648001.01181144,0.1
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,520461371.26059401,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,520989468.94913566,0.1
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,521219316.15269613,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,522091320.22979438,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,530402973.4251557,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,530420327.26470184,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,530420327.26470184,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,531613788.40754503,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,531643479.52395475,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,534137398.10612589,0.1
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,534800677.14549369,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,535327089.40794426,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,536204637.13330668,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,536204637.13330668,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,538532515.44037342,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,539181238.7428019,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,540484528.55253625,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,546942601.50608063,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,548479327.04217863,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,548904743.86426532,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,549284140.61391377,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,549677304.48949265,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,550628672.95821106,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,551604633.1147784,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,551829815.43056607,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,554664413.27999091,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,557029299.17659545,0.1
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,557426845.56648374,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,557433101.78461266,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,558786183.09656775,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,562726752.43702459,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,562968293.67541313,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,563147987.57279575,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,563832089.82710254,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,569252546.2105397,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,572024578.08067954,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,572024578.08067954,0.1
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,572228609.99102414,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,578605613.8406682,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,578841799.36785209,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,579990253.40959489,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,582013184.75329781,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,582891912.22713745,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,582965182.05897331,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,583683829.98900628,0.1
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,583693255.70481753,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,585892464.53115964,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,586417469.096421,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,587662390.62783492,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,588665625.37202036,0.1
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,589626892.66066134,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,590425408.31895924,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,590479082.85366976,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,590479082.85366976,0.1
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,590604305.31294477,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,591460066.27691758,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,591888457.41099131,0.1
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,592452465.14050972,0.1
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,593732470.67638803,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,598183873.16868591,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,600282928.07311845,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,603445925.53285301,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,608458156.91287291,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,609195873.98603225,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,610809800.41279328,0.0
