猛听得金鼓响画角声震,36,猛听得金鼓响画角声震，
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,2488674488.7492485,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,2496347031.4962258,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,2498949731.8102098,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,2502252046.5886884,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,2512845425.6834745,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,2518434475.4354806,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,2524057368.4886217,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,2532773049.273068,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,2533719624.3031712,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,2536393307.8255534,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,2540455280.2331209,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,2547704414.446228,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,2548314995.8207951,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,2550605619.9745426,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,2550694506.621346,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,2554173575.1946731,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,2564057033.8721743,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,2580476037.1413846,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,2589223062.4858856,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,2591478334.7601094,0.1
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,2593602026.5046201,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,2594066156.9234662,0.1
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,2599240024.7891736,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,2602268147.8961153,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,2606643203.7125506,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,2611847307.4831419,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,2622712257.8942723,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,2634360370.6546917,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,2635729014.115356,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,2642814931.1945944,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,2652869062.5884514,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,2653157910.6233926,0.1
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,2659359533.9723668,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,2668813975.9955592,0.1
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,2675895265.7773585,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,2678964693.7519212,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,2681863250.8230805,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,2681997113.6149464,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,2684708422.9191985,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,2718332724.9285288,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,2733172006.0789213,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,2736628350.2290082,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,2736708035.4817858,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,2738053265.7395296,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,2740656927.2611437,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,2741741947.0104823,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,2744674731.7501149,0.1
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,2748637214.1574979,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,2749096702.1424475,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,2749254434.2782469,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,2756457592.5909543,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,2765995373.2676201,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,2771500630.3038144,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,2771727238.3088546,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,2774177830.5980983,0.2
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,2779194170.3046064,0.1
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,2792280229.5113587,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,2806793918.63024,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,2813235984.940196,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,2818228400.4954662,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,2823724213.4446716,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,2824245546.8678713,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,2842434064.8761969,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,2847834296.8879576,0.2
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,2848709208.299829,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,2855377878.3827901,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,2856944464.547256,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,2881209920.0205412,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,2886430329.652884,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,2891619661.8711624,0.1
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,2905138477.4670348,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,2911804938.4167848,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,2918995741.1275568,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,2919504101.5445323,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,2920341164.6149335,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,2921153999.3858337,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,2937430467.7562041,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,2949077373.7615051,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,2950128162.7790823,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,2952106314.000566,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,2955719279.6751885,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,2957874622.5562372,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,2959875172.5896111,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,2975425716.9210591,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,2983013277.3105016,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,3005726585.5970488,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,3008183481.6071086,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,3011211859.7422938,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,3012246070.7249188,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,3037168281.4964018,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,3047142456.7968626,0.1
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,3061707999.085247,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,3071267109.4659338,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,3126814071.2786632,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,3135066630.2962766,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,3164920014.0958595,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,3168646083.9575419,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,3171626909.7077518,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,3190838297.1834545,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,3212199898.9413552,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,3216850082.1855283,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,3224612409.0569959,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,3251423215.0924425,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,3271275775.5885057,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,3271646294.0293441,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,3282292029.6512709,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,3289771468.1695457,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,3291776604.5233436,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,3302980811.790823,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,3317541614.6164026,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,3351605108.1026235,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,3370191763.2793837,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,3414421372.3238921,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,3480849074.1649065,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,3487042025.1630492,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,3499559298.7551169,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,3501352924.4377518,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,3540689872.0935063,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,3572089041.5301242,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,3581606892.3072629,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,3595475105.0382071,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,3605884324.612329,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,3611581128.5244999,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,3636149609.0085139,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,3669590998.6323318,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,3711352370.1964831,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,3902136753.1037097,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,3958993493.3390856,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,4042738821.2394276,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,4049301892.1256351,0.1
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,4063563220.8693314,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,4090757130.496172,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,4098171478.7631779,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,4110777861.5695615,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,4110777861.5695615,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,4137298462.5789485,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,4158999856.1026464,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,4178720395.3858318,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,4196188738.0753922,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,4262114295.1493778,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,4400749973.4150028,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,4428966865.2817745,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,4502146647.4203386,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,4555017849.7547235,0.1
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,4701153531.4471292,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,4996424774.5403013,0.0
