想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,218581187.76214749,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,219171807.68447053,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,219439716.05217603,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,219439716.05217603,0.18181818181818182
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,219666834.77482656,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,219716015.35128376,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,220754104.37968844,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,220754104.37968844,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,222594398.55586305,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,223356037.15141505,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,223356037.15141505,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,223627066.36018848,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,224705509.74009958,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,225319941.43251282,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,226669619.09723473,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,226683587.00726244,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,227155246.59493092,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,227155246.59493092,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,233114458.0387131,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,233681132.41864729,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,233830425.67226258,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,234360147.0421834,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,234403081.47199473,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,234899116.91863099,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,237040201.89014962,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,238170546.3609961,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,238213382.01671579,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,239168716.03704858,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,239743936.63611725,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,241273088.17029327,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,242092570.10560527,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,242897347.56411868,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,243325214.08761021,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,243338273.96347198,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,243708332.85202986,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,244136371.38324031,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,244181717.5732832,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,244782917.00694543,0.09090909090909091
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,245767947.29821721,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,247061466.86341399,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,247604024.01640075,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,248848315.36476585,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,249007960.67313597,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,249076787.40836591,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,249611475.80767944,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,249639296.09539816,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,249685657.55685648,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,250365268.32593393,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,251620562.25618911,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,253092626.43727598,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,253888969.23137501,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,255808785.2250914,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,257465512.67588624,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,258683821.12696359,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,259832976.78989261,0.09090909090909091
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,259895742.72002524,0.0
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,259914801.70471686,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,260241223.09878522,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,260414842.20581889,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,260572551.06482866,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,261022091.98566356,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,261839826.99783969,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,262000853.36262622,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,262182813.60836014,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,262187752.61398473,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,262870980.04047737,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,264145775.91689256,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,264500308.90907806,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,264861320.54164657,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,265642016.67608145,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,265828805.70229661,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,266404977.946906,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,266493114.14581138,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,267691802.72613513,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,268270467.58046865,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,270163926.1142146,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,270445710.27610362,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,270826487.36902344,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,271493172.79230446,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,272509081.0627749,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,273413941.0277434,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,275408471.79314238,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,276081598.31680453,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,277325793.11518252,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,277948024.48149455,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,278008091.66329002,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,279708416.08494133,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,279983492.32352489,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,280616029.65549695,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,282689680.46688712,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,282745294.65754694,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,285657046.21724421,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,285974344.48444891,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,286308476.9874441,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,286815330.88942069,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,286952116.88396013,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,287190984.69917065,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,287387934.1777826,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,287499418.16341174,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,288024452.46769124,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,288232680.41317016,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,290061283.70467156,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,290548687.04195476,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,291060243.74007714,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,291322940.8415156,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,291376121.1205439,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,291559523.53825533,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,291745097.61051702,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,291754719.88920033,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,292240270.62569684,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,292635679.11512077,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,293085778.42250144,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,293085778.42250144,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,294175434.28343648,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,295764589.00906861,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,296330134.78773391,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,296388077.61530346,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,296875603.03832275,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,297453524.17630261,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,297637956.61693466,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,297832401.74239194,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,298535764.57550275,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,298757074.7450819,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,298895078.4863745,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,299181461.40466571,0.09090909090909091
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,299272138.81022561,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,300132795.40300459,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,300707951.32673216,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,301459405.46096653,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,301510411.44411725,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,301684809.82560581,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,302657962.79407835,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,302912676.19445634,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,303543858.43078983,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,303586511.76375383,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,304366303.04824585,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,304673644.63986176,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,305176037.42201442,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,305300432.1257112,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,306861548.47095263,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,307356862.38046604,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,307754985.46955925,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,310922036.16279018,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,313271851.74833775,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,314800819.98271936,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,315823226.72464186,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,316369355.00099814,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,316844895.96907234,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,317484103.91298991,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,317797922.97686911,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,318939162.13414294,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,319852712.1598857,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,319873680.2732628,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,320833221.0727824,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,323167344.16283894,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,324839300.02661675,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,325087762.49432069,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,325105900.22150725,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,325803874.19301343,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,327400745.17638558,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,330294323.05929595,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,330769276.62047207,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,330967280.36373436,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,331065436.53324181,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,331502032.86536002,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,331516493.95532131,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,331579361.74573928,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,332362078.27292007,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,332800251.48724282,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,334199026.22263825,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,334870576.24000651,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,336277705.83521414,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,337338129.40089482,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,337892921.55968046,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,337921796.06336015,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,340111657.8988415,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,340633601.3408193,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,341855840.93719769,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,342961040.91990721,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,343010783.36028963,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,344567358.7521224,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,346148888.32044947,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,346301538.29869771,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,346780496.96928984,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,347010512.71867609,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,348351639.43456393,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,348463480.83031243,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,350710526.46894538,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,352044818.23018467,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,352044818.23018467,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,354075697.7769801,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,354591004.50950938,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,355247926.73783141,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,356275722.08134407,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,356832766.44999063,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,356920907.33466119,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,357494435.27586156,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,359782361.12789881,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,360157833.14917183,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,360901568.30865031,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,362544042.38906354,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,363951731.8000164,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,364181568.69840539,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,364479036.4174667,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,364800068.46715075,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,365234925.73601556,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,365527187.41515243,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,368499270.20495832,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,372020957.7164306,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,372832494.80387324,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,374144115.01239014,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,374993981.18783277,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,375174043.26085854,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,375174043.26085854,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,375260512.34204,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,375516861.51410276,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,377335847.33870715,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,377670865.65520096,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,378525302.87553072,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,379766626.20723766,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,380768811.4708156,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,381311885.93534577,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,381490011.69331527,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,382198128.48169237,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,384234158.88484138,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,384735465.93149894,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,385149051.81844532,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,385495271.61759853,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,386024537.16976357,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,386997682.36749154,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,387976614.71047997,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,389079801.69071829,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,390641859.32701087,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,392442994.06411064,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,395450842.68205392,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,396951678.97101414,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,397003643.63149947,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,397164682.0188604,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,397708113.56103849,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,398921127.48974848,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,399028324.31134087,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,399504945.83603364,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,400490485.07013136,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,400560453.8402034,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,400799557.312235,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,401662929.45388561,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,403033851.69669074,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,405183222.49183005,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,405330596.93476844,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,406088450.92472583,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,406142899.19946122,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,406446644.67230117,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,407551624.2733016,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,408074496.47213429,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,410610691.3995865,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,410802903.61537039,0.09090909090909091
