想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,147257713.16182861,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,147295550.59215778,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,147536055.07140425,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,149757350.00471136,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,149790165.59783393,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,149938164.92202595,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,149938164.92202595,0.18181818181818182
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,150362135.84443724,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,150824494.01259467,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,150830858.50912607,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,150908734.06128141,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,150972536.675374,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,152391351.68307489,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,152589649.48199522,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,153803706.85555741,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,154276506.59482574,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,155318651.19916099,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,156001681.66627431,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,156482924.97225761,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,156573579.35266122,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,156993139.70641315,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,157021211.21465546,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,157166020.59283459,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,157237187.50456417,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,157471238.55843419,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,158203464.86725956,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,158897988.35659677,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,158897988.35659677,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,159319177.46377298,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,159377998.10088307,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,159796321.89582673,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,159946270.8376655,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,160053231.14402089,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,161020531.79581016,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,161255147.7289336,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,162077992.77063483,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,162432084.78738284,0.09090909090909091
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,162771395.25974959,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,163347878.23937958,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,163846269.12664947,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,164229768.55431351,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,164368373.8630788,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,165777973.94522798,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,167000240.0528186,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,167362331.17207584,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,167396923.19536772,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,167499110.30215684,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,168304496.05042988,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,168454438.83234137,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,168719829.69550592,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,169471722.02448496,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,170655773.0784919,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,170829200.44899404,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,171064374.89532527,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,171288524.58103102,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,171820202.26018384,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,171878359.01532799,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,172391692.01662624,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,173203317.43692562,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,173907387.775561,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,174054978.97485381,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,174056883.70912439,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,174296055.60654235,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,174556077.11380622,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,174722569.41968206,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,175034432.75419936,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,175779758.40882728,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,176068499.67737493,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,176252922.93514565,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,176496297.56403178,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,176659591.52894211,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,176745634.31158805,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,176745634.31158805,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,177081734.41767225,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,178325990.03447634,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,178849285.83933994,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,179285778.8295857,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,180482703.08478481,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,180773847.60764968,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,180796367.21951801,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,181745030.65173993,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,182103537.35622892,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,182145025.38142893,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,182582846.19535714,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,182752171.74910769,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,183867159.79177028,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,184199664.88573465,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,184845471.32905334,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,185107362.07088625,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,185557465.86420733,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,186597132.96925929,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,187136838.6749306,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,187940610.8958692,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,188129098.07863548,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,188177188.89572209,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,188177188.89572209,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,188186733.74745005,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,189214749.19713697,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,189471924.03276002,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,190536882.40370113,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,190614141.40686199,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,191194786.36997035,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,191408001.13317055,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,191570360.76600027,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,192333095.68742603,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,192387737.72528452,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,192471698.75154594,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,192682096.9630436,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,192991679.75223127,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,193182728.12006474,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,193511275.88580254,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,193948367.60136926,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,194317703.30147505,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,194602749.29117239,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,194672378.2904695,0.09090909090909091
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,194767524.67497993,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,196115472.9007352,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,197088691.20216185,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,198498938.8764624,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,198536136.34340405,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,198734857.45067939,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,198751943.86035889,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,198768206.25911772,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,199079192.46658474,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,199175570.25829431,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,199552298.50917366,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,199552298.50917366,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,199967935.59657562,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,200274681.51263973,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,200371522.33942583,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,200441941.27289182,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,201632592.34254056,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,201638309.5033668,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,201680398.12382403,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,201761967.0308373,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,202800367.3259193,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,203113474.71204603,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,203205801.1156019,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,203225569.8924616,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,204296952.24449176,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,204845489.25276858,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,204863283.41559243,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,204905879.86412594,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,204920915.02651417,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,206491242.18370545,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,207089105.69122723,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,208383828.59332612,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,208402474.57641035,0.09090909090909091
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,208801424.72951159,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,209299496.35166347,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,209409914.74508759,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,209802140.91961145,0.09090909090909091
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,209964762.8320941,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,211214668.00506055,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,212401899.49158582,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,213067034.56372193,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,213402003.72549549,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,214136257.10913998,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,214739715.80026284,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,215794032.85036546,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,216133742.24210396,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,216184149.85362718,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,217879828.80065581,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,218009184.46971527,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,218342489.44418859,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,219450619.18596455,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,219552373.86712107,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,220499670.29443091,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,220866360.78175795,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,221404935.03233039,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,221522952.65521774,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,221820153.38540372,0.18181818181818182
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,221979642.9994593,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,223514423.12569496,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,224595754.86986876,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,224630813.09326109,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,224827448.30070075,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,224994462.30022657,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,225967895.16744173,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,225967895.16744173,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,226292504.01562968,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,226371658.89878318,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,226765049.35415834,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,227020707.17367905,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,227074733.15301153,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,227749435.0792115,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,228692306.67545438,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,228826136.35910383,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,229295816.46472365,0.09090909090909091
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,229366586.63354248,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,229384066.42800042,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,229649590.90758446,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,229969301.04661125,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,230408415.87928152,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,231208935.89518616,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,231316244.01068625,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,231647685.85709161,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,233492790.31484422,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,233688011.83872488,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,234193082.77435359,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,234624683.51205188,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,235259437.18772525,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,235266369.30688444,0.09090909090909091
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,235388813.39157718,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,237757564.30112976,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,237915569.86289668,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,238373825.82664526,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,238373825.82664526,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,238737033.08369881,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,238814585.35147241,0.09090909090909091
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,239570885.63461792,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,239683253.49754408,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,239793628.36858785,0.18181818181818182
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,240351419.81747541,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,241840311.95905411,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,242804192.45233464,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,242875764.08635637,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,243285963.83746663,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,244525316.32389307,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,244575747.96847945,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,244575747.96847945,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,244599103.50879014,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,245079745.06122777,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,246606257.34151167,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,247031658.07018846,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,247608871.72058219,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,247835735.36966106,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,247919990.3096067,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,249629383.82455149,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,250116881.14341274,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,251192498.2383222,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,251593890.01108679,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,252772966.54605383,0.09090909090909091
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,253191303.33271456,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,253908383.85380101,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,254701481.84295642,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,254880982.89695165,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,255110105.96167669,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,255502955.39428395,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,256785403.11586571,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,257155457.31633839,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,258542029.89325118,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,258609341.39019895,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,258631057.99901578,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,258812677.1660139,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,259097709.29590446,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,259421828.63512582,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,259501237.08085641,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,259699368.2800869,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,259958610.09278035,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,260834688.18661985,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,261909783.35334921,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,261978942.21740425,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,262773015.37039822,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,262906243.12788236,0.0
