春秋亭外风雨暴,0,春秋亭外风雨暴，
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,2803508960.8444014,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,2811573711.6252689,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,2814986035.2694573,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,2824624747.7676387,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,2825011515.6109147,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,2825011515.6109147,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,2828725262.818737,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,2837182507.5403223,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,2841225793.0697784,0.14285714285714285
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,2853114634.5082989,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,2857418148.3772717,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,2860400121.9439516,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,2885583347.7865791,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,2923612180.2064829,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,2930331534.0450635,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,2931220610.716876,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,2937551362.0774598,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,2939759832.9312406,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,2940389576.5458698,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,2946567111.9111791,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,2946865973.0958881,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,2956519778.272891,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,2982686188.4278994,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,2988746406.4132919,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,2988906463.4352584,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,3009995551.3946557,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,3011648199.2177019,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,3016763805.6630831,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,3020338267.1630917,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,3035068037.1017041,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,3038998367.5502133,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,3061508844.6504755,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,3063629394.9300251,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,3070267948.2133355,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,3080824878.9385238,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,3083986027.5576262,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,3096234856.2355561,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,3102666376.2504115,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,3105611615.2704134,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,3112387754.136342,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,3116506210.9233308,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,3129361546.4190235,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,3130741297.3282075,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,3139596315.5227089,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,3144568603.0401187,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,3152960006.3364263,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,3156703564.7484632,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,3159360744.7282333,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,3166977454.0932398,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,3174627757.3671193,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,3180952997.97263,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,3193875340.1861305,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,3208421303.0794106,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,3216235870.7541742,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,3218220690.8963451,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,3223478281.0065203,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,3230315972.3553343,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,3231555129.9160051,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,3234913475.6830087,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,3235682211.0290275,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,3236948569.203331,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,3236948569.203331,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,3239155796.7630191,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,3243075463.2192965,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,3246957663.736918,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,3270396364.9523177,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,3271774888.6084294,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,3273475021.4995923,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,3275322908.1087828,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,3294760646.575676,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,3302035209.1976342,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,3309169896.5731182,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,3336806433.4592485,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,3336806433.4592485,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,3337689398.1861653,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,3340527849.0256877,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,3342691696.475997,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,3343686390.0839992,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,3359381598.9652519,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,3361495333.8575892,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,3365767818.0379457,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,3368979731.6327515,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,3374814396.3935256,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,3399236141.9371438,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,3399770927.991056,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,3420832942.6390038,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,3426386904.7618437,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,3426665719.6483002,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,3432134624.1898475,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,3441900542.6231785,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,3451036947.5813308,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,3454331828.8641791,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,3469033163.3466234,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,3471724539.6800261,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,3479295387.4917021,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,3488010479.6001225,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,3493515076.0185199,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,3498553762.6532068,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,3508026309.0290461,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,3513841997.2149267,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,3515301268.975225,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,3519025037.4968424,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,3529159985.5788031,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,3543877484.9928541,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,3547904645.7694058,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,3561892935.2677121,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,3575231227.0250158,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,3584235788.683845,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,3586131191.4644027,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,3595172639.3723245,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,3600692419.2016501,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,3607768098.8050275,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,3626036020.0061126,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,3627862041.6436152,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,3634057003.9354339,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,3636925987.253582,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_13,想当初在朝为官宦，,3656392734.5237513,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_29,想当初在朝为官宦，,3656392734.5237513,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,3669898325.2850657,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,3673898269.426405,0.0
lsxp-DaHeYi-SiLangTanMu.xml_3,迈步且把宝帐（呀）进，,3685297439.7568197,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,3685683060.7988863,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,3713675247.1507931,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,3718696451.4047189,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,3722689031.9298806,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,3742218335.5610986,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,3762013113.2868657,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,3801253655.6984501,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,3824814703.0953393,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,3837517177.2733645,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,3845204096.0787868,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,3847253670.8897071,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,3847253670.8897071,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,3848860269.3424101,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,3850092743.2308245,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,3863495344.9821916,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,3866345397.6114402,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,3875985661.3937607,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,3875985661.3937607,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,3877045745.4320836,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,3885380635.9285526,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,3911838375.9404769,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,3912170999.3853192,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,3917881760.1324077,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,3931550577.0957689,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,3947738050.3934011,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,3953542701.9631448,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,3956127926.5353603,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,3984587808.9165816,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,3991668509.6460772,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,3995856066.324903,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,4001980738.0422535,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,4026549187.3784289,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,4038331171.5332861,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,4045087649.7513475,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,4046008102.9761524,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,4047273501.7097616,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,4094191476.6108317,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,4114168168.5210009,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,4118539809.1865735,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,4127440236.989768,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,4130317488.5949855,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,4135842102.163012,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,4144340924.2056074,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,4169913171.7986159,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,4174909779.4591842,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,4251450046.0798483,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,4266803689.538775,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,4269134844.9776258,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,4286754888.9075599,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,4295623438.0185499,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,4295623438.0185499,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,4308921706.7012596,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,4309783081.8813171,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,4316767849.6501961,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,4318451208.5724621,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,4325363200.6008825,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,4339714721.4714031,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,4343608095.4776192,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,4345966836.6936264,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,4385506433.2436028,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,4387805323.6971254,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,4388878244.6729298,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,4402208985.0202188,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,4403711751.4271498,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,4426069979.3137207,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,4456034401.7297592,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,4456964398.1073828,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,4463639475.166708,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,4469728752.2575998,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,4476894620.1699724,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,4491026400.3861237,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,4493084765.4092922,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,4496078181.970233,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,4496122253.6429338,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,4497148517.9105282,0.0
lsxp-WeiCengKai-QiYuanBao.xml_6,行至在中途把雨降，,4516231464.9164391,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,4518970353.9987564,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,4519959317.8546686,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,4526724822.4339371,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,4554576219.1697903,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,4584330007.8333569,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,4591398489.9019547,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,4606491494.7837811,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,4681590309.267065,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,4685909108.9422693,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,4688075347.9328861,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,4691896046.3547802,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,4696094733.1637592,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,4698986951.1662331,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,4703514322.2112732,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,4739631089.4279423,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,4742999318.4994287,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,4746637059.6627827,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,4772876112.2957745,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,4789501980.9788618,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,4801310369.7693434,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,4822276459.7359657,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,4838327289.8276167,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,4853065965.4145966,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,4855970034.9640532,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,4888501587.4511652,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,4896189037.5641479,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,4915748505.3340826,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,4921157383.0552101,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,4938703865.1211672,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,4939113135.3355474,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,4947225612.5370417,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,4973808832.7853727,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,4980239254.7119675,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,4991026096.871582,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,5060588929.9901361,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,5074499570.3674784,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,5078544281.5574436,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,5085934892.3778448,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,5109196510.0931301,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,5112766342.8088036,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,5131972089.9673319,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,5134622573.7156134,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,5173613285.3153296,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,5175936108.1096659,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,5200007796.0073471,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,5234732113.8379259,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,5259893652.6591835,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,5261698162.4199715,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,5265653291.0228977,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,5276815096.6147499,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,5295294514.0067806,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,5329911189.2895956,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,5334687347.7376795,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,5338826443.3815823,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,5368011478.9573956,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,5372365259.0982876,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,5395648061.0547209,0.0
