想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
daeh-ZiNaRi-ErJinGong.xml_0,自那日与徐杨决裂以后，,11121699.508339981,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,11195868.390924403,0.0
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,11254658.051877055,0.0
daxp-LaoDieDie-YuZhouFeng.xml_3,观此本免了儿一门祸殃。,11424395.486598827,0.0
daxp-DangRiLi-SuoLinNang.xml_3,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,11498614.487415699,0.09090909090909091
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,11500383.065570747,0.0
sdxp-SuLongWei-WuJiaPo.xml_31,命人送到（那）西凉川。,11554748.184776613,0.0
daxp-ChunQiuTing-SuoLinNang.xml_19,满腹骄矜顿雪潇，,11660044.303431749,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,11787061.39329418,0.18181818181818182
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,11848612.227765216,0.0
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,11987855.30467418,0.0
daxp-ChunQiuTing-SuoLinNang.xml_10,轿内的人儿弹别调，,11996870.407144899,0.0
sdxp-SuLongWei-WuJiaPo.xml_33,家人小厮有万千。,12188591.58835721,0.0
daxp-ChunQiuTing-SuoLinNang.xml_11,必有隐情在心潮。,12190292.703622375,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,12213581.515542485,0.0
daxp-DangRiLi-SuoLinNang.xml_0,当日里好风光忽觉转变，,12321968.985817943,0.18181818181818182
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,12334876.339308234,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,12369111.994545508,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,12423973.119169479,0.0
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,12457852.784786636,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,12461453.628795512,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,12535721.913064595,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,12605246.198165946,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,12619717.380478859,0.0
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,12635828.595124196,0.0
sdxp-DangNianHan-SanJiZhang.xml_10,都是安邦定国臣，,12653619.368202128,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,12700503.690157408,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,12786300.914320765,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,12832149.881149592,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,12854456.980104063,0.0
daxp-ChunQiuTing-SuoLinNang.xml_23,他为饥寒我为娇。,12897312.690924034,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_2,家住在罗郡城魁星楼下，,12910428.007824808,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,12920101.595761878,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,12942965.495209409,0.0
sdxp-SuLongWei-WuJiaPo.xml_37,欺奴犹如欺了天。,12966743.783674451,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,12988085.747934494,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,12995660.753730569,0.0
sdxp-WoHeNi-SiLangTanMu.xml_32,适才叫咱盟誓愿，,13026368.217363736,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_0,自那日与六郎姻缘相见，,13168145.081699746,0.0
daxp-WoZhuYe-SiLangTanMu.xml_0,我主爷金沙滩早把命丧，,13273873.931346236,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,13297337.024295582,0.0
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,13317378.286942217,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,13414106.109992025,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,13477859.412683612,0.0
daxp-SuSanLi-NvQiJie.xml_7,来生变犬马我当报还！,13569602.956315812,0.18181818181818182
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,13725827.321036942,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,13769288.131426243,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,13869890.218590574,0.0
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,13874331.302934984,0.0
daxp-NiDeFu-FenHeWan.xml_0,你的父去投军无音信，,13907858.538344247,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,13942048.004674204,0.09090909090909091
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,14039198.656087933,0.18181818181818182
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,14068082.568054561,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,14091993.406304838,0.09090909090909091
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,14124425.682397889,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,14213193.022158202,0.09090909090909091
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,14221939.753082689,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,14262682.538776211,0.09090909090909091
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,14277131.816043893,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,14300645.069736354,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,14315742.59888389,0.0
sdxp-SuLongWei-WuJiaPo.xml_34,将你带到官衙内，,14392317.002414495,0.0
daxp-ChunQiuTing-SuoLinNang.xml_24,分我一枝珊瑚宝，,14429634.42122969,0.0
daxp-ChunQiuTing-SuoLinNang.xml_22,我在不足他正少，,14429634.42122969,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,14439520.359264662,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,14499624.304993125,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,14544071.961873114,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,14553964.385976236,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,14553964.385976236,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,14569974.074896581,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_0,昨日宫中何等宠幸，,14610836.311466709,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,14668275.978459513,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_5,寸土怎能够属于他人。,14778841.992971171,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,14831930.818816755,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,14913978.37086812,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,14929566.809674039,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,14966000.508353693,0.0
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,14971756.744236326,0.09090909090909091
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,15087296.724689217,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,15119508.006837748,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,15132789.019782148,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,15194020.659763278,0.18181818181818182
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,15200718.235405209,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,15242825.504264291,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,15451777.506199941,0.09090909090909091
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,15586491.202187456,0.0
daxp-QiaoLouShang-HuangShanLei.xml_8,听画鼓报四更愈添凄冷，,15599003.038620243,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,15607903.181232521,0.0
daxp-ErTingDe-SuoLinNang.xml_20,我正不足她正少，,15616389.37241078,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,15626727.743044099,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,15772241.591438457,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,15828399.136082899,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,15828399.136082899,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,15922303.319662841,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,15944387.658011293,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,15979347.774099663,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,15989553.783877762,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,16009520.15065055,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,16064684.706492234,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,16115416.988273904,0.0
sdxp-WoHeNi-SiLangTanMu.xml_24,因何故终日里愁眉不展，,16365631.997791138,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,16394091.802147925,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,16467269.130293414,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,16478482.334380142,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_1,死里逃生甚惨凄。,16496841.764377344,0.0
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,16681074.585394565,0.18181818181818182
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,16757756.577923294,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,16766856.334293133,0.0
daxp-TingTaYan-ZuoGong.xml_4,我这里走向前再把礼见，,16944547.73931456,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,16952137.292005349,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,16980031.217711508,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,17008165.77305913,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,17106242.343862556,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,17334565.746181373,0.0
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,17390181.617267296,0.0
daxp-FeiShiWo-TaoHuaCun.xml_10,不但要仔细听、还要仔细想，,17417789.753531646,0.09090909090909091
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,17478277.666508257,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_0,蒙君子至诚心再三问话，,17512176.097318124,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_4,诗书易礼都学会，,17540478.523133568,0.0
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,17682411.437972229,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,17807634.566831753,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,17853735.732410349,0.09090909090909091
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,17931153.253460877,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,18012307.360271368,0.0
daxp-FeiShiWo-TaoHuaCun.xml_2,今夜晚非比那西厢待月、你懂提防、莫轻狂，,18027094.371399354,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,18150258.456282008,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,18228848.120234206,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,18382343.157896735,0.09090909090909091
daxp-SuSanLi-NvQiJie.xml_4,哪一位去往南京转，,18684997.357953135,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,18782064.422659453,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,18782064.422659453,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,18846855.790010285,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,18932048.27387514,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_2,哭一声亡故夫在阴曹等我，,18956250.447960954,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_4,身有病还受那继母拷打，,18982429.693610884,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,19112017.014959034,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,19136146.671172183,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,19185357.354420837,0.09090909090909091
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,19339940.225578874,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,19495593.702656552,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,19707982.808861502,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,19719448.297123335,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,19810530.08008489,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,19870473.836973336,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,19965571.921346687,0.0
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,19970148.127912439,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,20107094.219774529,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,20115782.907453492,0.0
daeh-ZiNaRi-ErJinGong.xml_4,他那里父女情全然无有，,20448929.418507487,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,20634567.100838233,0.0
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,20718083.321701717,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,20800646.751641806,0.09090909090909091
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,21031935.655257337,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,21042824.254530828,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,21061854.959248096,0.09090909090909091
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,21196254.444093768,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,21304253.299014285,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,21438998.184635863,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,21448091.223324686,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,21504357.83844962,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,21574555.815744355,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,21672546.103298739,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,21682971.551174443,0.09090909090909091
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,21880516.559939586,0.09090909090909091
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,21933315.070247438,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,22030550.189046074,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,22099506.064676441,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,22204154.512990683,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,22204154.512990683,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,22407355.059554994,0.09090909090909091
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,22733766.44480776,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,22837066.041801326,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,22871822.138452385,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,22889848.124027967,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,24403719.125721119,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,24486119.134964533,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,26366019.991616067,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,27035805.9602357,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,27719905.020005349,0.09090909090909091
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,27872614.074855741,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,29551827.261146281,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,31697710.353209753,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,241322244.35987049,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,251577891.83802778,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,267434275.25873747,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,276087824.52858937,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,284356848.04922903,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,287261074.44920951,0.09090909090909091
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,289093020.977166,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,292477767.59911388,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,297514880.68461519,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,306994006.57185751,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,310445207.68392885,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,313750911.82148743,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,315093252.7546522,0.09090909090909091
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,318216690.36487401,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,323324029.8568539,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,324997906.9370541,0.0
lsxp-JiangShenEr-SanJiaDian.xml_11,儿行千里母担忧。,326236424.63837737,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,326293021.4180969,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,327205436.43103397,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,328858182.49736559,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,343519997.80750817,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,344394906.33672315,0.0
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,346603056.96720731,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,346689693.00935566,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,346689693.00935566,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,347022221.12495196,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,348959209.5233928,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,354161393.39676058,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,357478401.56078285,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,358542002.73085976,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,358708617.83152658,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,361979613.78429687,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,362056732.92640197,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,362948057.52000231,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,363751327.09058863,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,364917004.48689777,0.09090909090909091
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,365506678.0144363,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_0,一桩桩一件件倶已办就，,366481556.19540519,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_0,两国交（哇）锋龙虎斗，,367120684.38834113,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,370280692.22074991,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,372321192.38775969,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_4,山高路远少来问候，,378479292.01054251,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,379989148.91762608,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,384631372.68170673,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,385217015.96175474,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,388140778.72264576,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,389935459.42798954,0.18181818181818182
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,395427365.15803504,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_2,管待三（哪）军要宽厚，,396164214.71437764,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,396552090.50488794,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,396925584.48436522,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,398342849.77327085,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,404902739.07533991,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_0,徐茂公阴阳多奥妙，,408875738.12137699,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,412317594.92758644,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,413182134.32029587,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,413182134.32029587,0.0
lsxp-YiShiWu-YuCangJian.xml_8,实指（喏）望到吴国借兵（呐）转，,413427127.10161889,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,414475207.94253653,0.09090909090909091
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,415430738.23412728,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,416919455.33539659,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_24,哭一声爹娘不能相见，,417281077.21003824,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,418763063.11075443,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,420509583.68619615,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,420856615.44448006,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,427491512.9683919,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,427876949.03323549,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,429496046.54881382,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,431981801.37676889,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,431981801.37676889,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,434251656.22660613,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,437544589.07010436,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,440353004.71909219,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,442500858.40267491,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,443159372.18698663,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,443258264.60312867,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,450225090.85363311,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,451755655.42308873,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,454173137.03234917,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,456103139.714279,0.0
