猛听得金鼓响画角声震,0,猛听得金鼓响画角声震，
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,3686565496.5989919,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,3698795249.992681,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,3705041656.8057461,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,3723195458.9071984,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,3723690064.830277,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,3739488313.3293843,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,3754135735.2982502,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_0,自从千岁离朝后，,3754901607.2531466,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,3763824547.7099977,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,3786573597.7835298,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,3786659977.5596299,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,3806970999.8754654,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,3816268321.8684831,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,3822319260.5752072,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,3824715525.8982711,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,3840806187.7254,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,3840933120.2269616,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,3848175427.7659869,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,3863428977.085948,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,3871697522.8286848,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,3872591617.1119761,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,3890812242.9111943,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,3920053639.5316019,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,3924785294.0345712,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,3934976308.8406563,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,3944069243.9954839,0.0
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,3946685103.5421185,0.1
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,3947476712.3124113,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_0,张公道三十五六（哇）子有靠，,3952259725.0858979,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,3960424493.2686887,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,3964566767.5614634,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,3968004478.6371312,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,3969519188.3554139,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,3982948384.98136,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,3988374905.9168315,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,3988374905.9168315,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,3993159026.990406,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,4004429898.4543223,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,4011072072.2268825,0.0
lsxp-ZouYingLong-DaYanSong.xml_6,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,4016241059.3317394,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_4,左手拉住了李左车，,4029438724.4746871,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,4081591770.0865974,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,4087436841.1343236,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,4100493904.6283169,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,4110459304.8459778,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,4122177404.3136353,0.0
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,4191518709.7222753,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,4193999546.2027926,0.0
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,4209633385.0796981,0.0
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,4215586957.7151504,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,4246848898.9269948,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,4262096707.916276,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,4270500974.4168415,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,4277630720.6806245,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,4284891084.9303346,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,4296417687.8432722,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,4296660825.0163469,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,4297962372.0091352,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,4298834815.6390991,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,4311340735.7821121,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,4314642370.201869,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,4326344032.660182,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,4327037191.7820807,0.1
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,4330539116.0201645,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,4334656889.2851448,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,4374311679.8166971,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,4421662943.4976892,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,4443120588.4048643,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,4444403965.6142368,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,4454586290.4943972,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,4458956312.8170118,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,4459785237.1210175,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,4468779335.690815,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,4470291761.6738529,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,4472031398.3469124,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,4491979693.446743,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,4492972499.5793934,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,4496102237.6400795,0.1
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,4508459062.4314957,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,4518757157.3083324,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,4522737906.0652084,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,4527505708.3374081,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,4530444455.377162,0.0
sdxp-WoHeNi-SiLangTanMu.xml_14,见母一面即刻还。,4534000162.392148,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,4544857749.0888176,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,4547514202.5468035,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,4557367648.3693018,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,4569221596.1790419,0.0
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,4586995732.2431335,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,4596931237.1082878,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,4597077202.9054537,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,4611339693.8189516,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,4615169637.4734898,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,4621769938.8237514,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,4627889533.2566681,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,4627965730.7396078,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,4633827968.8550186,0.1
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,4685270970.0206566,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,4695686468.6890488,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,4698575217.6411915,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,4711176826.6956081,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,4721851636.4188652,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,4761249219.687664,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,4761249219.687664,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,4761808977.9549646,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,4765460204.7495432,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,4809012123.3919096,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,4826630816.1037188,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,4828871485.3822975,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,4834777593.1059484,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,4857276235.166647,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,4875146436.8660316,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,4878790604.8389349,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,4891909367.8678799,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,4907288262.2582664,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,4907876830.2911959,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,4910851622.8152494,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,4919909971.1686325,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,4956511378.7835474,0.1
lseh-LaoZhangBu-WuPenJi.xml_5,抓一（呀）把沙土扬灰尘。,4957875357.9029884,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,4963321255.9256029,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,4980830611.2954903,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,4986532940.2869816,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,4995611284.205595,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,5009683167.7443132,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,5017411222.9694633,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,5041590646.9023056,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,5055283208.9174309,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,5058493931.0626631,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,5066362702.9158039,0.2
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,5100392405.1440315,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,5118881692.1456337,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,5130169986.6357927,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,5141205995.8344288,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,5160479128.1279764,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,5193112642.7895107,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,5207560412.5829639,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,5210584855.9371176,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,5234168593.3662996,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,5235733715.4375315,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,5238624190.0448847,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,5248208397.5422421,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,5250271074.961215,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,5251337754.9384251,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,5258006396.4713125,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,5260208526.5159216,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,5270600327.5253925,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,5273755087.559967,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,5295614950.1557026,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,5313017479.6954966,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,5315465281.2175131,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,5319562844.2243748,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,5326523668.1665869,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,5336271429.7880983,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,5344862457.8447275,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,5361061070.8709984,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,5362982056.5839739,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,5375094806.3570499,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,5381825705.5771494,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,5426432386.5725298,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,5440650059.4847841,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,5443328425.7645273,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,5458246994.4909039,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,5470168783.2963743,0.0
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,5473410390.8210392,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,5478542180.3411865,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,5484547989.3709612,0.0
lsxp-ZheYiFeng-DingJunShan.xml_5,三通鼓刀出鞘四通（呃）鼓把兵交。,5494893859.8642721,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,5511123831.330924,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,5513898831.0348759,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,5527449123.6590376,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,5579982014.5773134,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,5602374997.7427959,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,5604241655.4311056,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,5610757090.6997299,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,5631695687.7940092,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,5640251541.3964596,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,5641527581.3140669,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,5670085717.9905033,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,5670085717.9905033,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,5677776636.6765194,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,5685611327.362361,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,5705954635.0767822,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,5707145831.8612404,0.0
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,5725548342.9447622,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,5739083198.2925596,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,5744602043.1749563,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,5761234050.8447018,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,5816148480.1691809,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,5829501707.0461264,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,5861446942.1048727,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,5881873301.7367468,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,5894418007.3045311,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,5904758203.9609852,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,5907636369.3838234,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,5927610384.1858463,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,5930218289.8311262,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,5953494160.6982307,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,5977877977.5181179,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,5980843439.9678192,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,6008238454.3576117,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,6016296270.9056349,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,6027499128.0366669,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,6058046738.3901606,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,6060922250.639472,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,6073637248.0180397,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,6092265054.2480001,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,6094586715.9664049,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,6109544162.5341368,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,6185657035.0164633,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_3,谁知昭关有阻拦。,6198208686.5825071,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,6198446900.7896996,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,6205706857.3465862,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,6243017342.4501944,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,6246848787.2699385,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,6252511125.7228708,0.1
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,6258283058.8466625,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,6269123011.0245609,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,6289371023.86168,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,6301140131.0725603,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,6320234168.8187418,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_5,望千岁恕学生礼貌不周。,6324975018.7326918,0.0
lsxp-YiShiWu-YuCangJian.xml_2,日月轮流催晓（哇）箭，,6344500408.4995155,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,6346184769.3232574,0.1
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,6347497675.0088215,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,6347633433.4899855,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,6365717611.1283207,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,6365717611.1283207,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,6455667904.4461317,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,6457389714.0145454,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,6503959308.9356318,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,6507090305.5643854,0.0
lsxp-JianMaSu-ZhanMaSu.xml_3,失去了街亭差不差。,6533191250.5288258,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,6534718029.3760414,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,6536370210.9878283,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,6541145841.109375,0.1
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,6579633454.3862505,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,6584682902.5380821,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,6589362654.1527767,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,6596242977.9978771,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,6609735320.8607941,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,6678316282.6456547,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,6687565351.0826244,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,6693818320.9825983,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_0,我主爷起义在芒砀，,6696671171.7183838,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,6697662738.8473511,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,6697995718.2857485,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,6707795595.3946686,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,6709900422.5452414,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,6769178916.011734,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,6797666278.2343016,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,6818051182.9455433,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,6855795405.6197767,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,6864934733.7309999,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,6878498427.3814106,0.0
