想当年桃花马上威风凛凛,0,想当年桃花马上威风凛凛，
lsxp-DaHeYi-SiLangTanMu.xml_31,走上前来忙松捆，,1589493147.235348,0.09090909090909091
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,1600185991.1048369,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,1602230743.2068348,0.0
sdxp-DangNianHan-SanJiZhang.xml_7,要退、要退、偏要退！,1602266283.7954562,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,1612908580.3105876,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,1615716624.2120759,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_1,陈宫心中乱如麻。,1622768266.6831739,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,1624916369.4626589,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,1625070413.4018178,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,1625676574.2443607,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,1636107591.8139946,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,1639775689.312217,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,1648973624.5164266,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,1651738369.3287358,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,1651738369.3287358,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,1654019311.9240365,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,1655374523.4294982,0.0
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,1663217963.3868153,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,1664792490.1091135,0.0
sdxp-WoHeNi-SiLangTanMu.xml_2,贤公主又何必过于谦言。,1667495447.3289423,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,1670667761.0509744,0.09090909090909091
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,1670667761.0509744,0.09090909090909091
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,1671492177.8260615,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,1672387524.3509533,0.0
sdxp-DangNianHan-SanJiZhang.xml_6,句句话儿伤父心。,1672695494.8080916,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_8,哭一声爹娘不能相见，,1681913701.8908882,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_1,陈宫心（呐）中乱如麻，,1687444644.5757072,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,1687606293.020498,0.0
lsxp-DaHeYi-SiLangTanMu.xml_29,众将与爷忙掩（哪）门，,1696798292.3595982,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_7,你就该把我献与昭关。,1703629028.7131324,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,1707165668.3235557,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,1710207344.0555918,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,1710306185.0339997,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,1714669989.0389307,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,1714669989.0389307,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,1715722035.8085063,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,1724050542.8407757,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_2,为千岁懒把朝房走，,1735916161.6000814,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,1740820456.4185727,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,1744782761.9386652,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,1752250262.6446431,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,1752326641.3169014,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,1752499102.9957087,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,1757095134.4981174,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_23,你就该把我献与昭关。,1769436228.9961731,0.0
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,1775125726.8363576,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,1777195863.7377157,0.09090909090909091
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,1780060313.9280415,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,1802190202.5357416,0.09090909090909091
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,1816480161.8031554,0.09090909090909091
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,1816590434.0357809,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,1817587332.5284157,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,1817766186.5275898,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,1824736124.3764293,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,1840323469.7773178,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,1842606436.0294406,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,1845192716.4365194,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,1847187213.1786847,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,1851559296.4009774,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1854151504.2350943,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_2,背地里只把东皋公怨，,1864042194.4464772,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,1864131253.5857139,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,1869632411.63801,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,1873105084.1849463,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_15,到如今夜宿在荒村院，,1879951756.3753538,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_31,到如今夜宿在荒村院，,1879951756.3753538,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,1882376457.7104282,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_1,年老得配女娇娃。,1884133857.478045,0.09090909090909091
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,1894066629.998647,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,1896068539.5720131,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,1902274260.6243222,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,1910481851.1691971,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,1912027084.5058365,0.0
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,1913106793.356087,0.0
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,1919254993.8821709,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,1923916160.2193816,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,1928657250.2255478,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,1938871277.2999094,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,1941118265.9933496,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,1947872307.0446649,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,1953155975.1125851,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,1954534416.8023548,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,1979153834.7236326,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,1983536194.4061503,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_4,上面（哪）坐的同胞人。,1988696070.601265,0.09090909090909091
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,1993811850.4149392,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,1994406190.2143593,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,1996752649.4695401,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,2003682938.3490415,0.09090909090909091
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,2011100856.3029108,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,2012863906.779561,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,2017983943.290406,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,2018080933.8394461,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,2018520456.7071404,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,2027569345.4046903,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,2039606274.0376451,0.09090909090909091
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,2047293988.0894709,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,2048043500.254643,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,2048830848.1772828,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,2053553440.7035055,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,2058125690.3033283,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_1,各为其主统貔貅，,2060094906.3694253,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,2068347729.6221793,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,2070529890.8463113,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,2072850777.6039367,0.09090909090909091
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,2074156181.8209894,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,2074645953.6375177,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,2080646661.0691752,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,2099081806.8360085,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,2100411479.0489383,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,2100733855.2807844,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_4,是是是（呀）来我明白了，,2101599234.7270889,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,2106429145.7059302,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,2113006924.0613019,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,2114806987.1204078,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,2117505039.2542183,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,2119486896.0054414,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,2121403478.6089072,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,2133549592.5067539,0.0
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,2142937154.3248684,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,2146329698.1474264,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,2148504143.1500859,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,2153232666.6248627,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,2155055855.061656,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,2155395050.9499226,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,2172718325.451273,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,2185586553.0583143,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,2186745599.8409338,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,2187029123.4223952,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,2187187538.2083788,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,2199367835.0434237,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,2207046023.1222553,0.0
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,2209334342.8455744,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,2209940560.4673343,0.0
sdxp-DangNianHan-SanJiZhang.xml_5,我的儿说话言不逊，,2213161228.7449694,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,2221966542.7742615,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,2224199654.7001114,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,2231656491.5246949,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,2231736600.4283428,0.0
lsxp-ZheYiFeng-DingJunShan.xml_6,向前各各有赏犒，,2241665756.2943678,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,2242230830.487608,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,2243332122.4567785,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,2245200119.7799215,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,2267292169.0082631,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,2273607028.5612602,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,2274195842.9050713,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_34,寻短（哪）哎见爹娘（兀）！,2286379094.7604256,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_3,耳听笙歌闹喧哗。,2286765610.3111553,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,2294219761.5287704,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,2304958693.5543008,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,2305361219.7379575,0.09090909090909091
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,2310129313.971549,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,2314830190.5084639,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,2318265114.4890957,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,2319237453.6959338,0.09090909090909091
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,2328613475.9262729,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,2333995657.6504169,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,2338024987.5884609,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,2339093118.10044,0.18181818181818182
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,2341229686.3668656,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,2348679134.7981443,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,2355920558.3381348,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,2370499004.9207401,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,2377322507.4690924,0.0
sdxp-DangNianHan-SanJiZhang.xml_2,未央宫斩的是何人？,2382081396.6606202,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,2392595205.321218,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,2393065121.2805481,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,2415367057.3347301,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,2415367057.3347301,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,2422485061.0444574,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,2424878349.1159344,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,2424878349.1159344,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,2434536492.9575014,0.0
lsxp-JiangShenEr-SanJiaDian.xml_15,叫一声解差把店役。,2434860754.7168183,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_16,心中有事难合眼，,2450092800.0480742,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,2453567347.0916982,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,2464105803.8677635,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,2471265563.7799091,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,2473163114.3367424,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,2475175970.8782253,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_0,心中有事难合眼，,2477143122.9086947,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,2478160193.4503603,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,2480042547.6269555,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,2480124178.2251778,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,2482803652.146625,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,2489443622.3274097,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,2489709439.2966013,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,2494143217.7993832,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,2523619602.386024,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,2524459375.7215877,0.09090909090909091
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,2532058325.5818582,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,2536457005.7402263,0.0
lseh-XiRiLi-BaoLianDeng.xml_15,打死个秦官保父不能担承。,2550565301.7823215,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,2560009380.5667071,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,2562484085.2477851,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,2583136102.4852076,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,2585217277.1730204,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,2594178624.3964915,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,2598103732.7114239,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,2598423056.9749475,0.0
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,2598719028.6547346,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,2606350157.3135414,0.09090909090909091
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,2607353553.9154601,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,2618202469.1449542,0.09090909090909091
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,2622004781.3565707,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,2623225380.5520182,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,2633075311.4975033,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,2636810016.5437775,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,2638510802.2688389,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,2650018690.2102509,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,2651241169.3502965,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,2668347204.4596949,0.0
sdxp-SuLongWei-WuJiaPo.xml_12,百般调戏也枉然。,2676274673.732594,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,2676519129.6726933,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,2692690165.0209293,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,2692862869.9639835,0.0
lsxp-ZiGuDao-HuangHeLou.xml_2,曾记得当年赴河梁，,2699246156.4274502,0.18181818181818182
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,2703282814.206295,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,2703282814.206295,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,2708553612.4118457,0.09090909090909091
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,2710635624.4690852,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,2718791648.6551828,0.09090909090909091
lsxp-DaHeYi-SiLangTanMu.xml_28,原来四哥回宋营。,2719957751.0035996,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,2719990222.0373807,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,2722058871.1418972,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,2727000675.5249491,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,2736485785.1982708,0.09090909090909091
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,2752303568.9584136,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,2752594412.0483646,0.09090909090909091
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,2753890819.1445856,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,2788330604.864707,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,2793592904.9716783,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,2811105297.2551904,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,2814941729.4575362,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,2823861204.0937095,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,2824472736.5108037,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,2825204767.4100685,0.09090909090909091
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,2828694742.3428111,0.09090909090909091
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,2830527875.2329988,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,2837531060.2407527,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,2837718771.2981286,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,2841247663.9190755,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,2846000359.2547898,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,2848253812.2858071,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,2849547823.3385859,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_9,我也曾约法定过三章。,2853168911.8992267,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,2854113451.6387906,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,2868724936.6191812,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,2868724936.6191812,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,2869749726.0479937,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_0,屠贼做事心太狠，,2876414522.5256081,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,2884004827.4851093,0.0
